ID,Category,RecoveryTime,CategoryRecoveryTime
38136,19,0,0
38146,85,0,6000
38167,36,0,0
38169,65,0,0
38184,65,0,0
38187,36,0,0
38193,2,0,0
38194,44,0,0
38203,44,0,0
38208,18,0,30000
38229,65,0,0
38232,43,0,0
38253,18,0,0
38259,19,0,0
38269,0,6000,0
38309,2,0,0
38312,0,4000,0
38338,34,0,0
38354,50,0,0
38356,50,0,0
38361,50,0,0
38367,50,0,0
38369,50,0,0
38370,2,0,6000
38379,0,10000,0
38380,19,0,5000
38385,932,0,0
38459,18,0,0
38461,44,0,0
38467,50,0,0
38468,50,0,0
38509,19,0,0
38523,50,0,0
38524,50,0,0
38526,19,0,0
38541,66,0,0
38543,99,0,1000
38585,451,0,0
38605,0,0,30000
38607,1152,0,0
38611,1152,0,0
38618,49,0,0
38626,99,0,0
38630,44,0,0
38642,44,0,0
38643,44,0,0
38655,1152,0,0
38659,46,0,0
38661,34,0,0
38663,51,0,0
38664,1152,0,8000
38682,32,0,0
38712,250,0,0
38761,85,0,0
38764,33,0,10000
38768,88,0,10000
38794,1152,0,4000
38796,1152,0,7000
38797,1152,0,0
38810,18,0,3000
38811,18,0,0
38827,18,0,0
38830,35,0,30000
38831,35,0,600000
38836,0,3000,0
38840,0,3000,0
38846,85,0,6000
38849,1152,0,4000
38850,1152,0,4000
38851,1152,0,4000
38852,1152,0,0
38861,2,0,6000
38897,0,5000,0
38905,0,15000,0
38908,4,0,10000
38911,32,0,0
38912,34,0,0
38920,0,15000,0
38921,892,0,0
38929,4,0,60000
38930,290,0,0
38932,44,0,0
38947,21,0,0
38959,41,0,30000
38981,44,0,0
39001,250,0,0
39002,0,10000,0
39006,19,0,0
39038,250,0,0
39066,85,0,6000
39067,0,10000,0
39070,65,0,10000
39076,88,0,0
39077,32,0,0
39082,250,0,0
39144,1152,0,2000
39174,85,0,6000
39188,1152,0,8000
39193,1152,0,8000
39194,1152,0,8000
39195,1152,0,8000
39197,44,0,0
39204,18,0,0
39214,36,0,0
39221,1152,0,15000
39222,1152,0,15000
39228,0,0,1000
39229,32,0,0
39249,21,0,0
39263,50,0,0
39270,82,0,0
39271,18,30000,0
39274,49,0,0
39313,32,0,0
39314,1152,10000,3000
39330,1180,0,1200000
39377,82,0,0
39385,50,0,0
39387,44,0,0
39419,18,0,0
39425,49,0,0
39427,1152,0,8000
39435,44,0,0
39449,85,0,0
39529,19,0,0
39574,44,0,0
39580,35,0,0
39583,1163,5000,0
39587,19,0,6000
39590,19,0,0
39645,1152,0,15000
39658,18,0,30000
39685,1138,10000,0
39692,1138,4000,0
39693,1138,2000,0
39694,1138,10000,5000
39695,1138,5000,0
39836,50,10000,0
39837,1152,0,0
39842,1152,15000,5000
39872,50,0,0
39878,1152,0,8000
39902,411,0,30000
39937,89,0,3600000
39945,85,0,6000
39961,1154,0,0
39963,1154,0,0
39965,35,0,0
39979,0,0,6000
39980,59,0,10000
39992,1152,0,0
40019,1155,0,0
40057,0,0,6000
40066,85,0,0
40067,85,0,0
40071,0,0,6000
40072,85,0,0
40076,85,0,0
40078,18,0,0
40079,18,0,0
40082,34,0,0
40090,571,0,0
40102,18,0,0
40103,18,0,0
40126,1152,0,8000
40136,0,0,40000
40146,0,0,6000
40157,2,0,0
40175,2,15000,0
40184,1152,0,10000
40199,1152,0,0
40219,49,25000,0
40220,0,3000,0
40221,0,15000,0
40222,133,25000,0
40254,0,0,6000
40259,65,0,10000
40262,32,0,0
40276,1152,0,3000
40279,44,0,0
40303,1152,0,0
40314,2,15000,0
40321,1152,0,5000
40322,21,90000,0
40325,22,0,0
40340,49,0,0
40380,36,0,0
40392,65,0,0
40399,1152,0,10000
40408,30,0,60000
40411,1175,0,0
40412,36,0,0
40415,82,0,0
40417,21,0,0
40420,2,0,0
40423,65,0,10000
40432,1162,0,0
40444,931,0,0
40457,1152,0,0
40474,23,30000,5000
40476,0,25000,0
40486,1152,0,2000
40488,49,0,0
40491,1152,0,2000
40492,49,0,0
40493,0,15000,0
40497,0,15000,0
40501,1152,0,60000
40507,0,0,6000
40508,1152,0,2000
40535,25,0,0
40536,85,0,0
40543,11,0,60000
40546,132,0,0
40560,0,3000,0
40561,50,15000,0
40562,50,0,0
40563,0,8000,0
40565,0,30000,0
40567,1184,0,0
40568,1184,0,0
40572,1184,0,0
40573,1184,0,0
40575,1184,0,0
40576,1184,0,0
40595,1152,0,2000
40597,1152,0,2000
40599,1152,0,0
40605,0,0,6000
40608,0,0,6000
40621,99,0,1000
40622,0,15000,0
40623,1184,0,0
40625,1184,0,0
40626,1184,0,0
40646,0,0,6000
40651,59,0,10000
40653,1152,0,18000
40658,1152,0,0
40659,1152,300000,0
40660,1152,0,0
40662,1152,0,60000
40676,1152,0,0
40677,1152,0,15000
40727,0,12000,0
40733,37,0,0
40737,0,8000,0
40741,1159,15000,0
40743,21,0,0
40745,11,0,60000
40768,11,0,60000
40772,65,0,10000
40803,0,5000,0
40811,1,0,0
40815,1,0,0
40832,1152,0,2000
40834,1152,0,2000
40846,1152,0,6000
40875,35,0,0
40893,82,0,0
40904,1152,0,2000
40936,32,0,0
40938,50,0,0
40939,50,0,0
40949,1162,0,0
41030,11,0,60000
41032,1152,0,2000
41056,49,0,0
41058,49,0,0
41071,1152,0,10000
41073,1152,0,0
41085,411,0,0
41097,1152,0,18000
41099,47,0,0
41100,47,0,0
41101,47,0,0
41102,47,0,30000
41115,19,0,0
41150,1152,0,9000
41173,0,8000,0
41183,85,0,6000
41194,49,0,0
41198,1152,30000,10000
41213,1152,5000,8000
41237,30,0,0
41272,1152,0,8000
41274,1152,0,8000
41276,1152,0,3000
41277,1152,0,3000
41281,22,0,0
41302,0,0,6000
41304,4,0,60000
41306,4,0,10000
41332,0,0,6000
41335,0,0,6000
41336,0,0,6000
41339,0,0,6000
41353,1152,0,0
41365,0,0,6000
41367,37,0,0
41374,19,0,0
41375,19,0,0
41426,1152,0,0
41431,1152,0,1000
41437,50,0,0
41438,50,0,0
41444,50,0,0
41445,50,0,0
41447,21,0,0
41450,63,0,15000
41451,63,0,15000
41452,38,60000,30000
41453,38,60000,30000
41459,1159,0,15000
41468,32,0,0
41469,1159,0,15000
41476,1152,55000,0
41481,1152,0,3000
41482,1152,0,3000
41483,1152,0,0
41524,1152,1500,3000
41534,32,0,0
41541,932,0,0
41580,34,0,0
41581,44,0,0
41589,0,8000,0
41590,37,30000,0
41592,32,0,0
41593,1152,30000,10000
41594,1152,30000,10000
41595,1152,30000,10000
41596,0,10000,0
41597,0,30000,0
41604,99,0,1000
41608,1185,0,0
41609,1185,0,0
41610,1185,0,0
41611,1185,0,0
41617,4,0,60000
41618,4,0,60000
41619,4,0,10000
41620,4,0,10000
41911,0,0,6000
41916,0,0,6000
41918,0,0,6000
41924,21,0,0
41940,36,0,0
41943,0,0,60000
41944,0,0,60000
41945,0,0,60000
41946,0,0,60000
41947,0,0,60000
41964,1159,0,10000
41980,19,0,0
42013,1,0,0
42035,0,45000,0
42073,0,30000,0
42133,1159,0,10000
42159,411,0,30000
42160,411,0,30000
42247,43,0,0
42255,59,0,0
42256,59,0,0
42257,59,0,0
42258,59,0,0
42259,59,0,0
42260,59,0,0
42261,59,0,0
42262,59,0,0
42263,59,0,0
42264,59,0,0
42269,0,10000,0
42271,0,10000,0
42272,0,10000,0
42275,99,0,1000
42308,11,0,60000
42309,11,0,1500
42313,133,0,1000
42317,133,0,0
42318,133,0,0
42324,0,10000,0
42333,133,5000,0
42347,38,0,120000
42376,23,10000,0
42384,1152,0,0
42389,1152,0,1000
42391,133,5000,0
42397,1159,0,3000
42398,1159,0,0
42402,1152,0,3000
42433,2,0,0
42441,85,0,6000
42478,23,10000,0
42500,0,0,40000
42523,59,0,0
42570,133,5000,0
42574,1152,0,0
42583,1158,0,9000
42654,133,5000,0
42667,0,0,3000
42692,0,0,3000
42747,36,0,0
42760,11,0,60000
42804,0,0,6000
42805,1187,0,20000
42866,38,0,0
42919,11,0,0
42932,38,0,0
42943,38,0,0
42965,11,0,0
43098,1152,0,15000
43128,65,0,10000
43130,18,0,0
43131,18,0,0
43132,18,0,0
43133,18,0,120000
43140,1152,0,0
43152,1158,0,9000
43154,59,0,60000
43155,0,0,60000
43215,50,0,0
43216,35,0,0
43245,19,0,0
43265,18,0,30000
43294,50,0,0
43301,85,0,0
43303,1152,0,3000
43305,1152,0,3000
43317,44,0,0
43357,36,0,0
43358,133,0,0
43361,99,0,0
43362,34,0,0
43363,19,0,0
43436,1152,0,0
43442,49,0,0
43444,411,0,0
43447,411,0,0
43449,411,0,30000
43456,0,0,5000
43519,44,0,0
43521,87,0,0
43547,99,0,0
43578,55,0,0
43579,18,0,0
43581,18,0,0
43582,50,0,0
43592,1152,0,2000
43620,1152,0,4000
43621,1152,0,5000
43648,0,0,5000
43673,1152,0,2000
43706,59,0,60000
43763,11,0,60000
43777,11,0,0
43864,59,0,0
43942,0,10000,0
43943,0,10000,0
43949,0,30000,0
43957,59,0,0
43959,59,0,0
43960,59,0,0
43961,59,0,0
43987,1177,0,300000
43995,1,0,60000
44035,1162,0,300000
44041,1188,0,30000
44043,1188,0,30000
44044,1188,0,30000
44045,1188,0,30000
44046,1188,0,30000
44047,1188,0,30000
44054,1152,0,5000
44107,59,0,0
44109,59,0,0
44110,59,0,0
44111,59,0,0
44112,59,0,0
44113,59,0,0
44114,59,0,0
44115,59,0,0
44116,59,0,0
44136,411,0,15000
44137,0,0,60000
44144,35,0,0
44175,56,0,15000
44257,35,0,15000
44268,971,0,6000
44271,2,0,6000
44290,39,0,300000
44291,56,0,15000
44417,35,0,0
44467,99,0,1000
44480,1152,0,5000
44482,1152,0,0
44540,59,0,0
44583,1181,0,10000
44587,0,0,1500
44640,73,0,0
44779,21,0,0
44794,1154,0,0
44799,50,0,0
44806,21,0,0
44869,1152,0,2000
44949,891,0,10000
45019,59,0,0
45020,59,0,0
45029,65,0,5000
45043,0,0,8000
45052,0,300000,0
45065,50,0,0
45095,1152,0,5000
45122,1152,0,0
45127,0,1000,0
45150,1152,0,2000
45185,1152,0,2000
45214,88,0,24000
45270,250,0,0
45297,85,0,6000
45298,85,0,6000
45299,85,0,6000
45300,85,0,6000
45301,85,0,6000
45302,85,0,6000
45337,1152,0,0
45356,88,0,10000
45373,1194,0,0
45438,37,0,300000
45641,1159,0,0
45657,1159,0,6000
45661,1152,0,5000
45664,1159,0,2000
45737,1159,0,3000
45848,22,20000,0
45855,1152,0,5000
45856,22,10000,0
45860,22,10000,0
45862,22,0,0
45895,49,0,0
45897,1152,0,5000
45927,0,3600000,0
46026,0,120000,0
46030,1152,0,5000
46033,1152,0,0
46045,1181,0,10000
46183,0,5000,0
46187,0,0,60000
46193,56,0,15000
46202,36,0,45000
46214,133,0,0
46276,82,0,10000
46283,65,0,5000
46288,36,0,0
46294,18,0,0
46460,2,0,6000
46483,36,0,0
46484,36,0,0
46544,133,0,0
46557,2,0,0
46559,85,0,6000
46562,85,0,0
46571,44,0,0
46573,44,0,0
46581,11,0,0
46583,59,0,0
46587,21,0,0
46597,1154,0,0
46601,1154,0,0
46661,1197,0,0
46683,11,0,60000
46713,1198,0,82800000
46714,310,0,82800000
46715,1200,0,82800000
46763,43,0,0
46812,11,0,60000
46837,1185,0,0
46838,99,0,1000
46839,1185,0,0
46840,99,0,1000
46873,1155,0,0
46876,59,0,0
46898,11,0,60000
46927,59,0,0
47008,21,0,0
47071,19,0,0
47250,50,0,0
47251,50,0,0
47280,0,72000000,0
47371,59,0,0
48403,0,5000,0
49297,0,6000,0
49360,0,60000,0
49361,0,60000,0
49494,59,0,10000
50062,1,0,60000
50369,59,0,10000
50739,51,0,45000
50762,34,0,0
50874,44,0,0
50876,44,0,0
50986,59,0,10000
51661,1197,0,0
51694,1197,0,0
51695,1197,0,0
