ItemId,SpellId,SlotIndex
22891,28611,0
22895,29073,0
22897,28613,0
22954,28866,2
23001,28862,1
23002,28738,0
23007,28739,0
23015,28740,0
23027,28760,1
23040,28773,2
23041,28777,1
23042,28778,0
23046,28779,1
23047,28780,1
23055,28800,0
23083,28871,0
23122,28891,0
23123,28898,0
23160,29008,0
23161,29007,0
23163,29004,0
23164,29006,0
23172,29055,0
23175,29041,0
23176,29029,0
23193,29059,0
23194,30088,0
23195,30089,0
23196,30090,0
23211,29334,0
23215,29116,0
23246,29388,0
23247,28806,0
23320,29229,0
23326,29333,0
23327,29332,0
23379,29305,0
23418,29324,0
23435,29335,0
23545,29467,0
23547,29475,0
23548,29483,0
23549,29480,0
23558,29506,0
23570,29602,0
23578,17531,0
23579,17534,0
23683,30018,0
23684,30020,0
23689,30046,0
23690,30048,0
23696,30297,0
23712,30152,0
23713,30156,0
23714,30161,0
23715,30164,0
23716,30167,0
23718,30173,0
23719,30175,0
23720,30174,0
23721,30177,0
23722,30178,0
23725,30183,0
23727,30187,0
23728,30190,0
23794,30331,0
23795,30336,0
23796,30338,0
24101,31020,0
24102,31017,0
172070,308395,0
180089,330659,0
184937,349858,0
184938,349863,0
