"ID","PathID","NodeIndex","ContinentID","LocX","LocY","LocZ","Flags","Delay"
"7215","316","49","1","1301","731","227","0","0"
"7216","316","50","1","1212","686","233","0","0"
"7217","316","51","1","1085","676","219","0","0"
"7218","316","52","1","964","726","200","0","0"
"7219","316","53","1","829","647","169","0","0"
"7220","316","54","1","808","406","137","0","0"
"7221","316","55","1","623","288","123","0","0"
"7222","316","56","1","517","277","128","0","0"
"7223","316","57","1","363","309","118","0","0"
"7224","316","58","1","244","283","112","0","0"
"7225","316","59","1","176","139","88","0","0"
"7226","316","60","1","102","-59","76","0","0"
"7227","316","61","1","46","-206","77","0","0"
"7228","316","62","1","-105","-335","77","0","0"
"7229","316","63","1","-124","-653","73","0","0"
"7230","316","64","1","-293","-915","79","0","0"
"7231","316","65","1","-276","-1142","90","0","0"
"7232","316","66","1","-382","-1295","127","0","0"
"7233","316","67","1","-498","-1266","165","0","0"
"7234","316","68","1","-663","-1258","232","0","0"
"7235","316","69","1","-845","-1158","182","0","0"
"7236","316","70","1","-926","-995","102","0","0"
"7237","316","71","1","-1047","-738","19","0","0"
"7238","316","72","1","-1092","-478","26","0","0"
"7239","316","73","1","-1181","-274","108","0","0"
"7240","316","74","1","-1071","-149","159","0","0"
"7241","316","75","1","-1046","-47","186","0","0"
"9421","316","76","1","-1087","5","190","0","0"
"9422","316","77","1","-1197","29","178","0","0"
"7242","317","0","0","-6630","-2187","245","0","0"
"7243","317","1","0","-6651","-2191","249","0","0"
"7244","317","2","0","-6703","-2201","264","0","0"
"7245","317","3","0","-6777","-2215","281","0","0"
"7246","317","4","0","-6887","-2207","292","0","0"
"7247","317","5","0","-6944","-2058","303","0","0"
"7248","317","6","0","-6899","-1845","284","0","0"
"7249","317","7","0","-6825","-1664","264","0","0"
"7250","317","8","0","-6891","-1512","255","0","0"
"7251","317","9","0","-7094","-1504","274","0","0"
"7252","317","10","0","-7378","-1601","332","0","0"
"7253","317","11","0","-7606","-1584","246","0","0"
"7254","317","12","0","-7811","-1571","173","0","0"
"7255","317","13","0","-7939","-1698","154","0","0"
"7256","317","14","0","-8016","-2034","164","0","0"
"7257","317","15","0","-8075","-2308","190","0","0"
"7258","317","16","0","-8175","-2525","155","0","0"
"7259","317","17","0","-8398","-2546","153","0","0"
"7260","317","18","0","-8561","-2559","164","0","0"
"7261","317","19","0","-8872","-2613","186","0","0"
"7262","317","20","0","-9037","-2668","166","0","0"
"7263","317","21","0","-9256","-2600","134","0","0"
"7264","317","22","0","-9503","-2398","81","0","0"
"7265","317","23","0","-9570","-2187","102","0","0"
"7266","317","24","0","-9621","-2017","76","0","0"
"7267","317","25","0","-9753","-1818","60","0","0"
"7268","317","26","0","-9849","-1662","83","0","0"
"7269","317","27","0","-9979","-1470","112","0","0"
"7270","317","28","0","-10204","-1339","165","0","0"
"7271","317","29","0","-10371","-1421","166","0","0"
"7272","317","30","0","-10455","-1596","123","0","0"
"7273","317","31","0","-10435","-1878","154","0","0"
"7274","317","32","0","-10493","-2043","176","0","0"
"7275","317","33","0","-10567","-2116","143","0","0"
"7276","317","34","0","-10584","-2184","103","0","0"
"7277","317","35","0","-10554","-2317","102","0","0"
"7278","317","36","0","-10535","-2413","107","0","0"
"7279","317","37","0","-10417","-2559","72","0","0"
"7280","317","38","0","-10338","-2699","87","0","0"
"7281","317","39","0","-10214","-2963","89","0","0"
"7282","317","40","0","-10213","-3334","72","0","0"
"7283","317","41","0","-10332","-3411","72","0","0"
"7284","317","42","0","-10419","-3362","72","0","0"
"7285","317","43","0","-10435","-3290","27","0","0"
"7286","317","44","0","-10458","-3279","22","0","0"
"7339","318","0","0","-10456","-3279","22","0","0"
"7338","318","1","0","-10459","-3280","24","0","0"
"7337","318","2","0","-10475","-3282","31","0","0"
"7336","318","3","0","-10510","-3279","39","0","0"
"7335","318","4","0","-10513","-3213","31","0","0"
"7334","318","5","0","-10442","-3108","29","0","0"
"7333","318","6","0","-10351","-2982","28","0","0"
"7332","318","7","0","-10357","-2901","24","0","0"
"7331","318","8","0","-10415","-2783","27","0","0"
"7330","318","9","0","-10387","-2675","27","0","0"
"7329","318","10","0","-10386","-2596","31","0","0"
"7328","318","11","0","-10470","-2576","30","0","0"
"7327","318","12","0","-10518","-2497","57","0","0"
"7326","318","13","0","-10535","-2413","107","0","0"
"7325","318","14","0","-10554","-2317","101","0","0"
"7324","318","15","0","-10584","-2184","105","0","0"
"7323","318","16","0","-10567","-2116","143","0","0"
"7322","318","17","0","-10469","-2014","176","0","0"
"7321","318","18","0","-10435","-1878","154","0","0"
"7320","318","19","0","-10455","-1596","123","0","0"
"7319","318","20","0","-10371","-1421","166","0","0"
"7318","318","21","0","-10204","-1339","165","0","0"
"7317","318","22","0","-9979","-1470","112","0","0"
"7316","318","23","0","-9849","-1662","83","0","0"
"7315","318","24","0","-9753","-1818","60","0","0"
"7314","318","25","0","-9621","-2017","76","0","0"
"7313","318","26","0","-9570","-2187","102","0","0"
"7312","318","27","0","-9503","-2398","81","0","0"
"7311","318","28","0","-9256","-2600","134","0","0"
"7310","318","29","0","-9037","-2668","166","0","0"
"7309","318","30","0","-8872","-2613","186","0","0"
"7308","318","31","0","-8561","-2559","164","0","0"
"7307","318","32","0","-8398","-2546","153","0","0"
"7306","318","33","0","-8175","-2525","155","0","0"
"7305","318","34","0","-8075","-2308","190","0","0"
"7304","318","35","0","-8016","-2034","164","0","0"
"7303","318","36","0","-7939","-1698","154","0","0"
"7302","318","37","0","-7811","-1571","173","0","0"
"7301","318","38","0","-7606","-1584","246","0","0"
"7300","318","39","0","-7378","-1601","332","0","0"
"7299","318","40","0","-7094","-1504","274","0","0"
"7298","318","41","0","-6891","-1512","255","0","0"
"7297","318","42","0","-6825","-1664","264","0","0"
"7296","318","43","0","-6899","-1845","284","0","0"
"7295","318","44","0","-6944","-2058","303","0","0"
"7294","318","45","0","-6881","-2334","298","0","0"
"7293","318","46","0","-6782","-2452","283","0","0"
"7292","318","47","0","-6673","-2444","279","0","0"
"7291","318","48","0","-6623","-2355","273","0","0"
"9469","318","49","0","-6615","-2233","258","0","0"
"9470","318","50","0","-6633","-2179","247","0","0"
"7340","319","0","0","-6635","-2185","245","0","0"
"7341","319","1","0","-6692","-2197","255","0","0"
"7342","319","2","0","-6784","-2202","270","0","0"
"7343","319","3","0","-6900","-2290","272","0","0"
"7344","319","4","0","-6842","-2451","279","0","0"
"7345","319","5","0","-6713","-2689","270","0","0"
"7346","319","6","0","-6633","-2891","279","0","0"
"7347","319","7","0","-6517","-3132","329","0","0"
"7348","319","8","0","-6316","-3312","319","0","0"
"7349","319","9","0","-6164","-3347","301","0","0"
"7350","319","10","0","-5931","-3289","313","0","0"
"7351","319","11","0","-5806","-3389","318","0","0"
"7352","319","12","0","-5580","-3394","306","0","0"
"7353","319","13","0","-5343","-3294","303","0","0"
"7354","319","14","0","-4939","-3435","331","0","0"
"7355","319","15","0","-4744","-3364","329","0","0"
"7356","319","16","0","-4582","-3289","189","0","0"
"7357","319","17","0","-4451","-3238","189","0","0"
"7358","319","18","0","-4247","-3153","132","0","0"
"7359","319","19","0","-4104","-3006","30","0","0"
"7360","319","20","0","-3928","-2913","31","0","0"
"7361","319","21","0","-3629","-2832","31","0","0"
"7362","319","22","0","-3354","-2767","40","0","0"
"7363","319","23","0","-3214","-2690","28","0","0"
"7364","319","24","0","-3079","-2502","25","0","0"
"7365","319","25","0","-2905","-2464","60","0","0"
"7366","319","26","0","-2744","-2497","81","0","0"
"7367","319","27","0","-2607","-2487","91","0","0"
"7368","319","28","0","-2435","-2449","110","0","0"
"7369","319","29","0","-2109","-2460","107","0","0"
"7370","319","30","0","-1876","-2541","65","0","0"
"7371","319","31","0","-1749","-2616","77","0","0"
"7372","319","32","0","-1635","-2735","62","0","0"
"7373","319","33","0","-1575","-2942","48","0","0"
"7374","319","34","0","-1513","-3058","40","0","0"
"7375","319","35","0","-1337","-3186","48","0","0"
"7376","319","36","0","-1168","-3441","64","0","0"
"7377","319","37","0","-991","-3513","85","0","0"
"7378","319","38","0","-916","-3493","72","0","0"
"7417","320","0","0","-916","-3493","72","0","0"
"7416","320","1","0","-916","-3489","73","0","0"
"7415","320","2","0","-917","-3469","77","0","0"
"7414","320","3","0","-925","-3353","97","0","0"
"7413","320","4","0","-1087","-3251","70","0","0"
"7412","320","5","0","-1408","-3215","52","0","0"
"7411","320","6","0","-1537","-3101","27","0","0"
"7410","320","7","0","-1542","-2886","48","0","0"
"7409","320","8","0","-1655","-2696","62","0","0"
"7408","320","9","0","-1765","-2607","77","0","0"
"7407","320","10","0","-1872","-2545","67","0","0"
"7406","320","11","0","-2172","-2456","114","0","0"
"7405","320","12","0","-2435","-2447","108","0","0"
"7404","320","13","0","-2607","-2487","91","0","0"
"7403","320","14","0","-2744","-2497","81","0","0"
"7402","320","15","0","-2905","-2464","60","0","0"
"7401","320","16","0","-3079","-2502","25","0","0"
"7400","320","17","0","-3214","-2690","28","0","0"
"7399","320","18","0","-3354","-2767","40","0","0"
"7398","320","19","0","-3629","-2832","31","0","0"
"7397","320","20","0","-3928","-2913","31","0","0"
"7396","320","21","0","-4104","-3006","30","0","0"
"7395","320","22","0","-4247","-3153","132","0","0"
"7394","320","23","0","-4451","-3238","189","0","0"
"7393","320","24","0","-4582","-3289","189","0","0"
"7392","320","25","0","-4744","-3364","329","0","0"
"7391","320","26","0","-4939","-3435","331","0","0"
"7390","320","27","0","-5343","-3294","303","0","0"
"7389","320","28","0","-5580","-3394","306","0","0"
"7388","320","29","0","-5806","-3389","318","0","0"
"7387","320","30","0","-5931","-3289","313","0","0"
"7386","320","31","0","-6164","-3347","301","0","0"
"7385","320","32","0","-6316","-3312","319","0","0"
"7384","320","33","0","-6517","-3132","329","0","0"
"7383","320","34","0","-6633","-2891","279","0","0"
"7382","320","35","0","-6713","-2689","270","0","0"
"7381","320","36","0","-6635","-2498","279","0","0"
"7380","320","37","0","-6603","-2384","278","0","0"
"7379","320","38","0","-6604","-2284","270","0","0"
"9367","320","39","0","-6616","-2227","258","0","0"
"9368","320","40","0","-6633","-2181","247","0","0"
"7418","321","0","0","-917","-3496","72","0","0"
"7419","321","1","0","-917","-3493","72","0","0"
"7420","321","2","0","-916","-3477","75","0","0"
"7421","321","3","0","-908","-3432","85","0","0"
"7422","321","4","0","-851","-3275","113","0","0"
"7423","321","5","0","-1065","-3097","89","0","0"
"7424","321","6","0","-1137","-2886","61","0","0"
"7425","321","7","0","-1128","-2600","72","0","0"
"7426","321","8","0","-895","-2362","77","0","0"
"7427","321","9","0","-938","-2066","65","0","0"
"7428","321","10","0","-856","-1790","81","0","0"
"7429","321","11","0","-607","-1568","109","0","0"
"7430","321","12","0","-534","-1420","102","0","0"
"7431","321","13","0","-401","-1311","102","0","0"
"7432","321","14","0","-424","-1126","99","0","0"
"7433","321","15","0","-397","-910","78","0","0"
"7434","321","16","0","-294","-799","80","0","0"
"7435","321","17","0","-168","-868","78","0","0"
"9365","321","18","0","-68","-880","69","0","0"
"9366","321","19","0","0","-860","60","0","0"
"7453","322","0","0","0","-859","59","0","0"
"7452","322","1","0","-1","-857","60","0","0"
"7451","322","2","0","-6","-839","66","0","0"
"7450","322","3","0","-30","-782","77","0","0"
"7449","322","4","0","-112","-758","86","0","0"
"7448","322","5","0","-313","-906","67","0","0"
"7447","322","6","0","-285","-1096","79","0","0"
"7446","322","7","0","-366","-1203","99","0","0"
"7445","322","8","0","-401","-1311","102","0","0"
"7444","322","9","0","-534","-1420","102","0","0"
"7443","322","10","0","-607","-1568","109","0","0"
"7442","322","11","0","-848","-1788","80","0","0"
"7441","322","12","0","-928","-2058","65","0","0"
"7440","322","13","0","-895","-2362","77","0","0"
"7439","322","14","0","-1128","-2600","72","0","0"
"7438","322","15","0","-1137","-2886","61","0","0"
"7437","322","16","0","-1185","-3285","90","0","0"
"7436","322","17","0","-1110","-3464","90","0","0"
"9490","322","18","0","-987","-3510","81","0","0"
"9491","322","19","0","-921","-3496","72","0","0"
"7454","323","0","1","-7224","-3734","9","0","0"
"7455","323","1","1","-7224","-3737","10","0","0"
"7456","323","2","1","-7223","-3753","13","0","0"
"7457","323","3","1","-7210","-3836","32","0","0"
"7458","323","4","1","-7123","-3853","38","0","0"
"7459","323","5","1","-6979","-3717","56","0","0"
"7460","323","6","1","-6864","-3758","77","0","0"
"7461","323","7","1","-6720","-3693","-2","0","0"
"7462","323","8","1","-6515","-3674","-35","0","0"
"7463","323","9","1","-6241","-3793","-40","0","0"
"7464","323","10","1","-5919","-3701","-42","0","0"
"7465","323","11","1","-5732","-3550","-32","0","0"
"7466","323","12","1","-5614","-3360","-3","0","0"
"7467","323","13","1","-5581","-3258","6","0","0"
"7468","323","14","1","-5616","-3010","-12","0","0"
"7469","323","15","1","-5522","-2704","-11","0","0"
"7470","323","16","1","-5562","-2507","34","0","0"
"7471","323","17","1","-5550","-2338","8","0","0"
"7472","323","18","1","-5475","-2240","-10","0","0"
"7473","323","19","1","-5341","-2175","-11","0","0"
"7474","323","20","1","-5242","-1995","-29","0","0"
"7475","323","21","1","-5236","-1827","-45","0","0"
"7476","323","22","1","-5144","-1595","-24","0","0"
"7477","323","23","1","-4987","-1519","-34","0","0"
"7478","323","24","1","-4841","-1404","-31","0","0"
"7479","323","25","1","-4746","-1295","-25","0","0"
"7480","323","26","1","-4631","-1265","-20","0","0"
"7481","323","27","1","-4510","-1189","-12","0","0"
"7482","323","28","1","-4368","-1033","-4","0","0"
"9355","323","29","1","-4356","-940","-20","0","0"
"9356","323","30","1","-4380","-794","-8","0","0"
"12405","323","31","1","-4444","-764","-19","0","0"
"12406","323","32","1","-4491","-776","-37","0","0"
"7511","324","0","1","-4492","-776","-38","0","0"
"7510","324","1","1","-4492","-779","-38","0","0"
"7509","324","2","1","-4491","-795","-35","0","0"
"7508","324","3","1","-4486","-881","-20","0","0"
"7507","324","4","1","-4422","-1051","-8","0","0"
"7506","324","5","1","-4510","-1189","-12","0","0"
"7505","324","6","1","-4631","-1265","-20","0","0"
"7504","324","7","1","-4746","-1295","-25","0","0"
"7503","324","8","1","-4841","-1404","-31","0","0"
"7502","324","9","1","-4978","-1518","-34","0","0"
"7501","324","10","1","-5144","-1595","-24","0","0"
"7500","324","11","1","-5219","-1834","-35","0","0"
"7499","324","12","1","-5242","-1995","-29","0","0"
"7498","324","13","1","-5341","-2175","-20","0","0"
"7497","324","14","1","-5475","-2240","-12","0","0"
"7496","324","15","1","-5550","-2338","0","0","0"
"7495","324","16","1","-5569","-2475","7","0","0"
"7494","324","17","1","-5522","-2704","-11","0","0"
"7493","324","18","1","-5616","-3010","-12","0","0"
"7492","324","19","1","-5581","-3258","6","0","0"
"7491","324","20","1","-5614","-3360","-3","0","0"
"7490","324","21","1","-5732","-3550","-32","0","0"
"7489","324","22","1","-5919","-3701","-42","0","0"
"7488","324","23","1","-6241","-3793","-40","0","0"
"7487","324","24","1","-6515","-3674","-35","0","0"
"7486","324","25","1","-6688","-3690","-25","0","0"
"7485","324","26","1","-6866","-3751","71","0","0"
"7484","324","27","1","-6993","-3702","58","0","0"
"7483","324","28","1","-7119","-3824","37","0","0"
"9497","324","29","1","-7208","-3792","25","0","0"
"9498","324","30","1","-7224","-3734","10","0","0"
"7512","325","0","1","-4491","-775","-38","0","0"
"7513","325","1","1","-4499","-812","-36","0","0"
"7514","325","2","1","-4491","-857","-34","0","0"
"7515","325","3","1","-4440","-900","-29","0","0"
"7516","325","4","1","-4369","-881","-27","0","0"
"7517","325","5","1","-4298","-775","-19","0","0"
"7518","325","6","1","-4345","-573","14","0","0"
"7519","325","7","1","-4294","-443","47","0","0"
"7520","325","8","1","-4304","-284","70","0","0"
"7521","325","9","1","-4121","-105","70","0","0"
"7522","325","10","1","-4212","124","82","0","0"
"7523","325","11","1","-4230","348","78","0","0"
"7524","325","12","1","-4375","527","80","0","0"
"7525","325","13","1","-4530","653","68","0","0"
"7526","325","14","1","-4593","774","72","0","0"
"7527","325","15","1","-4599","928","84","0","0"
"7528","325","16","1","-4694","1051","131","0","0"
"7529","325","17","1","-4719","1189","112","0","0"
"7530","325","18","1","-4672","1310","112","0","0"
"7531","325","19","1","-4740","1483","110","0","0"
"7532","325","20","1","-4750","1673","105","0","0"
"7533","325","21","1","-4787","1863","72","0","0"
"7534","325","22","1","-4797","2065","34","0","0"
"7535","325","23","1","-4547","2413","65","0","0"
"7536","325","24","1","-4380","2713","85","0","0"
"7537","325","25","1","-4113","2981","72","0","0"
"7538","325","26","1","-4077","3246","63","0","0"
"7539","325","27","1","-4185","3393","56","0","0"
"7540","325","28","1","-4323","3370","22","0","0"
"12403","325","29","1","-4375","3337","13","0","0"
"7571","326","0","1","-4373","3338","13","0","0"
"7570","326","1","1","-4417","3311","30","0","0"
"7569","326","2","1","-4476","3242","58","0","0"
"7568","326","3","1","-4526","3138","61","0","0"
"7567","326","4","1","-4679","2855","57","0","0"
"7566","326","5","1","-4780","2631","88","0","0"
"7565","326","6","1","-4796","2357","67","0","0"
"7564","326","7","1","-4792","2170","46","0","0"
"7563","326","8","1","-4784","1970","45","0","0"
"7562","326","9","1","-4785","1825","80","0","0"
"7561","326","10","1","-4755","1697","105","0","0"
"7560","326","11","1","-4740","1483","110","0","0"
"7559","326","12","1","-4672","1310","112","0","0"
"7558","326","13","1","-4719","1189","112","0","0"
"7557","326","14","1","-4694","1051","131","0","0"
"7556","326","15","1","-4599","928","84","0","0"
"7555","326","16","1","-4593","774","72","0","0"
"7554","326","17","1","-4530","653","68","0","0"
"7553","326","18","1","-4375","527","80","0","0"
"7552","326","19","1","-4230","348","78","0","0"
"7551","326","20","1","-4212","124","82","0","0"
"7550","326","21","1","-4121","-105","70","0","0"
"7549","326","22","1","-4304","-284","70","0","0"
"7548","326","23","1","-4294","-443","47","0","0"
"7547","326","24","1","-4364","-593","15","0","0"
"7546","326","25","1","-4466","-683","-7","0","0"
"7545","326","26","1","-4478","-746","-15","0","0"
"7544","326","27","1","-4489","-775","-37","0","0"
"7572","327","0","1","2306","-2524","105","0","0"
"7573","327","1","1","2290","-2528","106","0","0"
"7574","327","2","1","2239","-2545","110","0","0"
"7575","327","3","1","2173","-2589","115","0","0"
"7576","327","4","1","2134","-2665","120","0","0"
"7577","327","5","1","2142","-2829","131","0","0"
"7578","327","6","1","2101","-2943","122","0","0"
"7579","327","7","1","2130","-3101","119","0","0"
"7580","327","8","1","2205","-3203","138","0","0"
"7581","327","9","1","2416","-3362","153","0","0"
"7582","327","10","1","2356","-3530","130","0","0"
"7583","327","11","1","2193","-3643","80","0","0"
"7584","327","12","1","1850","-3709","67","0","0"
"7585","327","13","1","1707","-3819","91","0","0"
"7586","327","14","1","1698","-3917","97","0","0"
"7587","327","15","1","1744","-4013","79","0","0"
"7588","327","16","1","1723","-4077","72","0","0"
"7589","327","17","1","1592","-4133","70","0","0"
"7590","327","18","1","1591","-4237","76","0","0"
"7591","327","19","1","1609","-4311","68","0","0"
"7592","327","20","1","1618","-4394","63","0","0"
"12448","327","21","1","1682","-4402","63","0","0"
"12449","327","22","1","1719","-4371","64","0","0"
"12450","327","23","1","1719","-4331","66","0","0"
"12451","327","24","1","1678","-4314","65","0","0"
"7613","328","0","1","1678","-4317","62","0","0"
"7612","328","1","1","1678","-4314","63","0","0"
"7611","328","2","1","1679","-4303","66","0","0"
"7610","328","3","1","1667","-4286","69","0","0"
"7609","328","4","1","1585","-4234","76","0","0"
"7608","328","5","1","1590","-4138","70","0","0"
"7607","328","6","1","1718","-4085","72","0","0"
"7606","328","7","1","1740","-4019","79","0","0"
"7605","328","8","1","1698","-3917","101","0","0"
"7604","328","9","1","1707","-3819","91","0","0"
"7603","328","10","1","1911","-3683","67","0","0"
"7602","328","11","1","2256","-3647","119","0","0"
"7601","328","12","1","2388","-3545","147","0","0"
"7600","328","13","1","2416","-3362","158","0","0"
"7599","328","14","1","2222","-3243","138","0","0"
"7598","328","15","1","2130","-3101","119","0","0"
"7597","328","16","1","2101","-2943","122","0","0"
"7596","328","17","1","2142","-2829","131","0","0"
"7595","328","18","1","2134","-2665","120","0","0"
"7594","328","19","1","2178","-2588","116","0","0"
"7593","328","20","1","2252","-2557","116","0","0"
"9416","328","21","1","2286","-2542","111","0","0"
"9420","328","22","1","2306","-2525","105","0","0"
"7614","329","0","1","2722","-3881","102","0","0"
"7615","329","1","1","2763","-3856","109","0","0"
"7616","329","2","1","2790","-3794","115","0","0"
"7617","329","3","1","2709","-3664","129","0","0"
"7618","329","4","1","2628","-3513","134","0","0"
"7619","329","5","1","2478","-3346","143","0","0"
"7620","329","6","1","2272","-3288","135","0","0"
"7621","329","7","1","2122","-3092","119","0","0"
"7622","329","8","1","2106","-2914","126","0","0"
"7623","329","9","1","2060","-2729","128","0","0"
"7624","329","10","1","1994","-2664","115","0","0"
"7625","329","11","1","1963","-2512","102","0","0"
"7626","329","12","1","1971","-2360","104","0","0"
"7627","329","13","1","1932","-2189","103","0","0"
"7638","329","14","1","1970","-1993","107","0","0"
"7639","329","15","1","2046","-1871","111","0","0"
"7640","329","16","1","2177","-1777","116","0","0"
"7641","329","17","1","2318","-1687","134","0","0"
"7642","329","18","1","2367","-1543","133","0","0"
"7643","329","19","1","2401","-1430","135","0","0"
"7644","329","20","1","2451","-1304","142","0","0"
"7645","329","21","1","2517","-1013","139","0","0"
"7646","329","22","1","2484","-778","148","0","0"
"7647","329","23","1","2492","-667","138","0","0"
"7648","329","24","1","2582","-571","125","0","0"
"7649","329","25","1","2777","-535","123","0","0"
"7650","329","26","1","2850","-432","122","0","0"
"7651","329","27","1","2849","-232","120","0","0"
"7652","329","28","1","2903","-93","117","0","0"
"7653","329","29","1","2825","50","113","0","0"
"7654","329","30","1","2830","169","115","0","0"
"7655","329","31","1","2909","187","105","0","0"
"7656","329","32","1","3062","133","73","0","0"
"7657","329","33","1","3190","148","43","0","0"
"7658","329","34","1","3286","235","26","0","0"
"7659","329","35","1","3338","357","22","0","0"
"7660","329","36","1","3460","448","20","0","0"
"7661","329","37","1","3519","563","21","0","0"
"7662","329","38","1","3515","702","18","0","0"
"7663","329","39","1","3581","811","13","0","0"
"7664","329","40","1","3687","840","9","0","0"
"7665","329","41","1","3826","812","23","0","0"
"7666","329","42","1","3945","847","22","0","0"
"7667","329","43","1","4073","977","20","0","0"
"7668","329","44","1","4290","990","54","0","0"
"7669","329","45","1","4478","806","22","0","0"
"7670","329","46","1","4677","730","31","0","0"
"7671","329","47","1","4927","689","5","0","0"
"7674","329","48","1","5350","587","15","0","0"
"7675","329","49","1","5739","590","17","0","0"
"7676","329","50","1","6093","538","19","0","0"
"7677","329","51","1","6309","524","25","0","0"
"7678","329","52","1","6341","559","17","0","0"
"7739","330","0","1","6342","558","17","0","0"
"7738","330","1","1","6348","624","28","0","0"
"7737","330","2","1","6254","664","39","0","0"
"7736","330","3","1","6073","636","26","0","0"
"7735","330","4","1","5635","683","8","0","0"
"7734","330","5","1","5164","742","15","0","0"
"7733","330","6","1","4927","689","34","0","0"
"7732","330","7","1","4657","745","31","0","0"
"7731","330","8","1","4501","834","22","0","0"
"7730","330","9","1","4290","990","54","0","0"
"7729","330","10","1","4058","965","20","0","0"
"7728","330","11","1","3945","847","22","0","0"
"7727","330","12","1","3826","812","23","0","0"
"7726","330","13","1","3680","843","9","0","0"
"7725","330","14","1","3593","816","13","0","0"
"7724","330","15","1","3515","702","18","0","0"
"7723","330","16","1","3521","572","21","0","0"
"7722","330","17","1","3439","419","20","0","0"
"7721","330","18","1","3338","357","22","0","0"
"7720","330","19","1","3270","226","21","0","0"
"7719","330","20","1","3171","183","30","0","0"
"7718","330","21","1","2987","151","82","0","0"
"7717","330","22","1","2904","187","105","0","0"
"7716","330","23","1","2836","177","116","0","0"
"7715","330","24","1","2816","53","113","0","0"
"7714","330","25","1","2869","-107","117","0","0"
"7713","330","26","1","2848","-258","120","0","0"
"7712","330","27","1","2854","-388","122","0","0"
"7711","330","28","1","2794","-516","123","0","0"
"7710","330","29","1","2614","-603","125","0","0"
"7709","330","30","1","2492","-667","138","0","0"
"7708","330","31","1","2484","-778","146","0","0"
"7707","330","32","1","2517","-1013","139","0","0"
"7706","330","33","1","2451","-1304","142","0","0"
"7705","330","34","1","2401","-1430","135","0","0"
"7704","330","35","1","2367","-1543","133","0","0"
"7703","330","36","1","2318","-1687","134","0","0"
"7702","330","37","1","2177","-1777","116","0","0"
"7701","330","38","1","2046","-1871","111","0","0"
"7700","330","39","1","1970","-1993","107","0","0"
"7699","330","40","1","1932","-2189","103","0","0"
"7698","330","41","1","1971","-2360","104","0","0"
"7697","330","42","1","1963","-2512","102","0","0"
"7696","330","43","1","1994","-2664","115","0","0"
"7695","330","44","1","2060","-2729","128","0","0"
"7694","330","45","1","2106","-2914","126","0","0"
"7693","330","46","1","2122","-3092","119","0","0"
"7692","330","47","1","2272","-3288","135","0","0"
"7691","330","48","1","2478","-3346","143","0","0"
"7690","330","49","1","2628","-3513","134","0","0"
"7689","330","50","1","2673","-3687","129","0","0"
"7688","330","51","1","2669","-3800","133","0","0"
"7687","330","52","1","2699","-3859","114","0","0"
"7686","330","53","1","2722","-3880","103","0","0"
"7801","332","0","1","2721","-3879","101","0","0"
"7800","332","1","1","2728","-3883","104","0","0"
"7799","332","2","1","2738","-3883","107","0","0"
"7798","332","3","1","2761","-3855","117","0","0"
"7797","332","4","1","2759","-3765","127","0","0"
"7796","332","5","1","2695","-3639","131","0","0"
"7795","332","6","1","2520","-3518","129","0","0"
"7794","332","7","1","2404","-3327","124","0","0"
"7793","332","8","1","2258","-3284","117","0","0"
"7792","332","9","1","2192","-3206","122","0","0"
"7791","332","10","1","2178","-3070","126","0","0"
"7790","332","11","1","2108","-2965","125","0","0"
"7789","332","12","1","2144","-2817","129","0","0"
"7788","332","13","1","2119","-2704","118","0","0"
"7787","332","14","1","2178","-2586","113","0","0"
"7786","332","15","1","2209","-2466","101","0","0"
"7785","332","16","1","2243","-2356","113","0","0"
"7784","332","17","1","2278","-2194","121","0","0"
"7783","332","18","1","2366","-2061","143","0","0"
"7782","332","19","1","2497","-1997","152","0","0"
"7781","332","20","1","2657","-1982","168","0","0"
"7780","332","21","1","2803","-2029","178","0","0"
"7779","332","22","1","2922","-1863","175","0","0"
"7778","332","23","1","3052","-1779","182","0","0"
"7777","332","24","1","3184","-1730","180","0","0"
"7776","332","25","1","3276","-1569","182","0","0"
"7775","332","26","1","3450","-1434","183","0","0"
"7774","332","27","1","3729","-1494","205","0","0"
"7773","332","28","1","3898","-1283","228","0","0"
"9846","332","29","1","3915","-1098","274","0","0"
"9847","332","30","1","4058","-1047","272","0","0"
"9848","332","31","1","4212","-901","295","0","0"
"9849","332","32","1","4308","-827","290","0","0"
"9850","332","33","1","4379","-868","298","0","0"
"9851","332","34","1","4502","-837","304","0","0"
"9852","332","35","1","4564","-866","315","0","0"
"9853","332","36","1","4738","-761","305","0","0"
"9854","332","37","1","4984","-735","317","0","0"
"9855","332","38","1","5239","-762","358","0","0"
"9856","332","39","1","5408","-662","356","0","0"
"9857","332","40","1","5579","-698","371","0","0"
"9858","332","41","1","5755","-648","378","0","0"
"9859","332","42","1","6025","-719","405","0","0"
"9860","332","43","1","6099","-706","436","0","0"
"9861","332","44","1","6207","-761","425","0","0"
"9862","332","45","1","6315","-999","427","0","0"
"9863","332","46","1","6530","-1132","444","0","0"
"9864","332","47","1","6639","-1452","476","0","0"
"9865","332","48","1","6518","-1659","509","0","0"
"9866","332","49","1","6536","-1831","547","0","0"
"9867","332","50","1","6400","-1948","565","0","0"
"9868","332","51","1","6260","-1915","571","0","0"
"9869","332","52","1","6209","-1948","574","0","0"
"7802","333","0","1","2306","-2524","105","0","0"
"7803","333","1","1","2294","-2527","106","0","0"
