"Entry","MaleText","FemaleText","LanguageId","EmoteId1","EmoteId2","EmoteId3","EmoteDelay1","EmoteDelay2","EmoteDelay3"
"7140","The Winterfall furbolg that reside here in Winterspring were once our allies... But one day, that all changed.$B$BDriven by the strange demands of their high chief, they began to attack all others that they came in contact with, including our tribe. They keep to themselves now...","","0","0","0","0","0","0","0"
"7143","I trust very few of your kind, $n. But I can tell that you are a friend.","","0","0","0","0","0","0","0"
"7144","Yes, yes. I see you.$B$BBe on your way. You may have earned the trust of a few, but it will take more than that to prove it to me!","","0","0","0","0","0","0","0"
"7147","If you prove that you are a true ally, I might consider training you...","","0","0","0","0","0","0","0"
"7155","Do not turn your back on the Light, $c, it may be the one thing that saves you some day.","Do not turn your back on the Light, $c, it may be the one thing that saves you some day.","7","0","0","0","0","0","0"
"7156","I trust the Light is with you, $n. Is there something that I can I help you with?","I trust the Light is with you, $n. Is there something that I can I help you with?","7","0","0","0","0","0","0"
"7158","The Light protect you, $c.","The Light protect you, $c.","7","0","0","0","0","0","0"
"7159","I hope the Light is with you, $n. Is there anything I can do for you today?","I hope the Light is with you, $n. Is there anything I can do for you today?","7","0","0","0","0","0","0"
"7161","You be watchin' yerself, $c. Respect our ways, or a curse be on you and yours.","You be watchin' yerself, $c. Respect our ways, or a curse be on you and yours.","1","0","0","0","0","0","0"
"7162","I do what me can to train you in the priestly ways, if that what you be here for.","I do what me can to train you in the priestly ways, if that what you be here for.","1","0","0","0","0","0","0"
"7163","Yes, $c?","Yes, $c?","1","0","0","0","0","0","0"
"7164","What can this insignificant servant do for you, $n? Training perhaps?","What can this insignificant servant do for you, $n? Training perhaps?","1","0","0","0","0","0","0"
"7165","Elune be with you, $c.","Elune be with you, $c.","7","0","0","0","0","0","0"
"7166","My wisdom is yours, as is my knowledge. What can I do for you, $n?","My wisdom is yours, as is my knowledge. What can I do for you, $n?","7","0","0","0","0","0","0"
"7170","I be seeking someone, $c. Please, leave me be... it is important I find them.","","1","0","0","0","0","0","0"
"7172","Be quiet!  Can't you see the master is speaking?","Be quiet!  Can't you see the master is speaking?","0","0","0","0","0","0","0"
"7173","Spend less time rattling and more time listening.","Spend less time rattling and more time listening.","0","0","0","0","0","0","0"
"7174","We must focus if we are to spawn our dragonflight!","We must focus if we are to spawn our dragonflight!","0","0","0","0","0","0","0"
"7175","Be silent!  I cannot afford to miss even a moment of this lecture!","Be silent!  I cannot afford to miss even a moment of this lecture!","0","0","0","0","0","0","0"
"7176","Did you forget your student's attire?  Do you think fashion is more vital than the Scourge's domination?","Did you forget your student's attire?  Do you think fashion is more vital than the Scourge's domination?","0","0","0","0","0","0","0"
"7177","Did you finish yesterday's assignment?  If so, then sit by me!","Did you finish yesterday's assignment?  If so, then sit by me!","0","0","0","0","0","0","0"
"7178","Watch your step in here, $gboy:girl;.  The master sees all...","Watch your step in here, $gboy:girl;.  The master sees all...","0","0","0","0","0","0","0"
"7179","Did you bring your text books?  Can I look on with you?","Did you bring your text books?  Can I look on with you?","0","0","0","0","0","0","0"
"7180","What, may I ask, are you doing here?  Put on your student's attire, and study!","","0","0","0","0","0","0","0"
"7181","Be silent!  Do you think our plagued dragons will hatch and train themselves?","","0","0","0","0","0","0","0"
"7182","Have you come from the Burning Steppes?  Do you have my black dragon eggs?","","0","0","0","0","0","0","0"
"7183","Your mind is unfocused.  Are you hiding something from me?","","0","0","0","0","0","0","0"
"7185","I sense a disturbance, lurking around you...","","0","0","0","0","0","0","0"
"7186","Your future is clouded.  Concentrate, and ask again.","","0","0","0","0","0","0","0"
"7187","You don't look like a student...","","0","0","0","0","0","0","0"
"7196","This kodo sure looks nothing like the beast I originally lured!  I wonder if the kombobulator can be used on me.","This kodo sure looks nothing like the beast I originally lured!  I wonder if the kombobulator can be used on me.","0","0","0","0","0","0","0"
"7197","","The Plaguelands are an excellent place to strike against the Scourge!","0","0","0","0","0","0","0"
"7214","Well met, $c. You may speak to me unless you have direct business with my mistress Magatha.$B$BI deal with most of her tasks for her so she can concentrate on more important matters. Perhaps there are some things we could discuss before you seek audience with her?","","0","0","0","0","0","0","0"
"7215","Hello, $n.","","0","0","0","0","0","0","0"
"7216","Please, feel free to speak to me anytime, $n. You have served Magatha well. I am sure she will call upon you in the future.","","0","0","0","0","0","0","0"
"7217","Do not presume to speak to me as though you are my equal, $c. Sylvanas is my queen, and I will do as she bids.$B$BIf you do not show the proper respect, I assure you, we can find a more than suitable place for you in the Nether.$B$BBut there is no reason we cannot have words if you wish to aid the Dark Lady...","","0","0","0","0","0","0","0"
"7218","All members of the Horde are equal in my eyes, $n. We have all suffered many burdens, and if it were not for wisdom and honor, then we would be no better than the Scourge or my people while our blood was tainted by the demon Mannoroth.$B$BIt is your duty to aid the Horde and to defend our way of life. But it is also your duty to know when quarter and compassion should be given to friend and foe alike.$B$BUnderstand this well. This is the new Horde, not some demon-spawned army who lack freewill.","","0","0","0","0","0","0","0"
"7220","I must apologize for not being entirely truthful with you in regards to my identity. I had to be certain that you could be trusted - few people would have selflessly lent assistance to an old and forgotten hermit.$B$BYou have proven yourself as one of those people: A person of integrity and honor.","","0","1","1","0","0","0","0"
"7222","My son, Taelan, was only a child when I was found guilty of treason and banished from the Alliance to live a life in exile. I chose to remain here so that I could watch over him; to somehow insure that he would grow up an honorable man.$B$BAs I had hoped, he took my place as lord of Mardenholde; but in a cruel twist of fate, joined the ranks of the Scarlet Crusade. He is now their Highlord, $r.","","0","1","1","1","0","0","0"
"7224","Indeed. The Scarlet Crusade are an aberration of the Order of the Silver Hand.$B$BYou must believe me, $r; Taelan is a good man. He needs guidance. He needs to remember... remember what it is to be noble and honorable. I know that in his heart, he knows what he does is wrong. Will you help him? Will you help him remember?","","0","1","1","6","0","0","0"
"7226","Why is it that small creatures such as goblins are always fascinated with larger creatures?","Why is it that small creatures such as goblins are always fascinated with larger creatures?","0","0","0","0","0","0","0"
"7228","Listen closely to what you are told and do not quickly trust, or distrust.  For even friends serve their own ends, $c.$B$BOur great Warchief knows this, and to prove that there are warlocks within the Horde who do not wish to destroy it from within or gain control over it, I have volunteered to aid our young leader in anyway I can.","","0","1","1","0","0","0","0"
"7242","Woo Ping's stamina is simply astounding.  Watching him practice his weapon techniques for hours on end, I felt sorry for the practice dummy afterward.  I can't think of anyone better suited to train you in armed combat.","Woo Ping's stamina is simply astounding.  Watching him practice his weapon techniques for hours on end, I felt sorry for the practice dummy afterward.  I can't think of anyone better suited to train you in armed combat.","0","0","0","0","0","0","0"
"7243","Master Woo Ping has mastered nearly every weapon known to man.  He is especially deadly with his sword techniques.  He spends a good deal of time over in the Weller's Arsenal waiting on new shipments of weapons to arrive if you need some training.","Master Woo Ping has mastered nearly every weapon known to man.  He is especially deadly with his sword techniques.  He spends a good deal of time over in the Weller's Arsenal waiting on new shipments of weapons to arrive if you need some training.","0","0","0","0","0","0","0"
"7245","Through the milennia, Ilyenia Moonfire has mastered numerous weapons and now offers to train others in their use.  You can find her at the Warrior's Terrace if you desire training.","Through the milennia, Ilyenia Moonfire has mastered numerous weapons and now offers to train others in their use.  You can find her at the Warrior's Terrace if you desire training.","0","0","0","0","0","0","0"
"7246","I received the majority of my weapons training from Ilyenia Moonfire in the Warrior's Terrace.  You would do well to seek her out if you desire to learn the use of a new weapon.  ","I received the majority of my weapons training from Ilyenia Moonfire in the Warrior's Terrace.  You would do well to seek her out if you desire to learn the use of a new weapon.  ","0","0","0","0","0","0","0"
"7248","Between Bixi and Buliwyf, there ain't many weapons they haven't had the pleasure of slashing or smashing an orc with.  You can find them hanging out at the Timberline Arms weapon shop if ye need some training.","Between Bixi and Buliwyf, there ain't many weapons they haven't had the pleasure of slashing or smashing an orc with.  You can find them hanging out at the Timberline Arms weapon shop if ye need some training.","0","0","0","0","0","0","0"
"7249","Yer looking to learn how to use a new weapon are ye?  Well, ye should be talking to Bixi or Buliwyf over at the Timberline Arms weapon shop then $glad : lass;.  They know their weapons from axes to... uh... zweihanders.","Yer looking to learn how to use a new weapon are ye?  Well, ye should be talking to Bixi or Buliwyf over at the Timberline Arms weapon shop then $glad : lass;.  They know their weapons from axes to... uh... zweihanders.","0","0","0","0","0","0","0"
"7251","Looking to learn how to use a new weapon?  Find Sayoc and Hanashi inside Arms of Legend in the Valley of Honor.","Looking to learn how to use a new weapon?  Find Sayoc and Hanashi inside Arms of Legend in the Valley of Honor.","1","0","0","0","0","0","0"
"7252","Look for Sayoc and Hanashi at the Valley of Honor inside Arms of Legend.  Watch your tongue around them or Sayoc may decide to give a piece of you as a snack to Grinning Dog.","Look for Sayoc and Hanashi at the Valley of Honor inside Arms of Legend.  Watch your tongue around them or Sayoc may decide to give a piece of you as a snack to Grinning Dog.","1","0","0","0","0","0","0"
"7254","Ah, you seek the wisdom of Ansekhwa.  Look for him on the lower rise at Thunder Bluff Weapons.","Ah, you seek the wisdom of Ansekhwa.  Look for him on the lower rise at Thunder Bluff Weapons.","1","0","0","0","0","0","0"
"7255","None are as skilled in the use of weapons as Ansekhwa.  It is said that he is guided by the spirits of the finest warriors of our honored ancestors.  Seek him out on the lower rise and he will teach you what you want to know.","None are as skilled in the use of weapons as Ansekhwa.  It is said that he is guided by the spirits of the finest warriors of our honored ancestors.  Seek him out on the lower rise and he will teach you what you want to know.","1","0","0","0","0","0","0"
"7257","Archibald who you look for.  He outside weapon merchant shop on inner ring of War Quarter.","Archibald who you look for.  He outside weapon merchant shop on inner ring of War Quarter.","1","0","0","0","0","0","0"
"7258","Little forsaken know all weapons.  Him Archibald.  You find on inner ring of War Quarter.","Little forsaken know all weapons.  Him Archibald.  You find on inner ring of War Quarter.","1","0","0","0","0","0","0"
"7260","It would be wise to explain to you the depths at which our enemies will go to to hide themselves under our noses.$B$BKnow this first and foremost: our enemy is the Shadow Council. No matter what task I give you, or who I ask you to act against, know that one simple fact.$B$BMany cults exist within the Council, but only to hide its actions against the foolish.$B$BGroups like the Burning Blade, the Argus Wake, and the Searing Blade are all tools of the Council. Consider them one and the same.","","0","0","0","0","0","0","0"
"7262","Ah, one of our own. It is good to see our numbers are growing so rapidly that I can no longer keep track of the faces of our members.$B$BThat fool Thrall thinks I am working hard to cleanse the image of warlocks and prove we are his servants. Idiot! The Burning Legion will make ash of this entire world after it drains it completely.","","0","2","1","0","0","0","0"
"7263","Naive fool. The Burning Blade IS the Shadow Council! There are many cults and organizations under the Council's rule, but all of them are just extensions of their will. I may lead the Burning Blade, but I am still just as much a pawn to the Council as you are to me!$B$BLook at the Searing Blade--most of them think they are becoming the next rising group of powerful warlocks that they will replace the Shadow Council.","","0","14","1","0","0","0","0"
"7264","Haha! Save for their leaders--the satyr, Bazzalan, and the warlock Jergosh--yes, all of them. That is why I constantly send Thrall's worshippers at them. It gives Thrall the impression that I am weeding out the evil in the bowels of his great city. The victory is in reality two-fold: kill Thrall's faithful and test the strength of those in the Searing Blade to see if they are truly worthy of joining me.","","0","11","1","0","0","0","0"
"7265","I will make it known to you. You are obviously already proving yourself in our ranks to become a lieutenant so quickly. Perhaps you can return to me later and I will have tasks for you. The council adores those skilled in the arcane, but servants of all kinds are always welcome, no matter their profession.","","0","1","0","0","0","0","0"
"7276","Being part of the Explorers' League, I've been hunting for artifacts in the area. Winterspring is said to contain very magical items... Most are highly guarded.","","0","0","0","0","0","0","0"
"7304","How do the goblins ever manage to secure packs to these beasts?  Kodos are ten times the size!","How do the goblins ever manage to secure packs to these beasts?  Kodos are ten times the size!","0","0","0","0","0","0","0"
"7305","","These are dangerous times, adventurer. Walk lightly.","0","1","0","0","0","0","0"
"7307","","Hello! What brings you to Winterspring? These cold and vast lands may seem dismal, but this is a place of many secrets...","0","0","0","0","0","0","0"
"7308","","Such sssorrow... The passst cannot be undone...","0","0","0","0","0","0","0"
"7362","Sit and listen to my story, $r.","","0","1","0","0","0","0","0"
"7376","$g Hey there cutie, you looking for a ride to Grom'gol? I hear it gets mighty steamy down in those jungles, maybe I could join you for a short vacation, show you a real jungle cat. : Come, take a trip to the wonderful, gorgeous, tropical jungles of Stranglethorn. That's right, you too can be spending your time sunbathing by the crystal blue waters while I stand here in this unbearable heat with nothing to look at but my brother Frezza all day! Enjoy your trip!;","$g Hey there cutie, you looking for a ride to Grom'gol? I hear it gets mighty steamy down in those jungles, maybe I could join you for a short vacation, show you a real jungle cat. : Come, take a trip to the wonderful, gorgeous, tropical jungles of Stranglethorn. That's right, you too can be spending your time sunbathing by the crystal blue waters while I stand here in this unbearable heat with nothing to look at but my brother Frezza all day! Enjoy your trip!;","0","0","0","0","0","0","0"
"7377","Slip a little coin into the boss's hand and look what it gets ya. I love my job. Though, if I could find a way to get that little firecracker Snurk reassigned to this port....well, I can't imagine it any better. But I'm betting that you aren't here about my business practices. You're looking for the Zeppelin to Undercity, am I right? Well that's great, because it docks right here behind me. Oh and hey, if you see Snurk, put a good word in for me, would ya?","Slip a little coin into the boss's hand and look what it gets ya. I love my job. Though, if I could find a way to get that little firecracker Snurk reassigned to this port....well, I can't imagine it any better. But I'm betting that you aren't here about my business practices. You're looking for the Zeppelin to Undercity, am I right? Well that's great, because it docks right here behind me. Oh and hey, if you see Snurk, put a good word in for me, would ya?","0","0","0","0","0","0","0"
"7396","The Nightmare is finally over!  Darrowshire, forgive me!","","0","15","0","0","0","0","0"
"7404","The slain spirit of Lunaclaw stares at you intently, as though wanting something from you.","","0","0","0","0","0","0","0"
"7406","The spirit looks intently into your eyes and grasps your hand.  You feel a warmth shoot through your body, almost knocking you to your knees.$B$BAs the warmth passes, you feel the slight presence of an ursine spirit within your being... bolstering your resolve.","","0","0","0","0","0","0","0"
"7408","We have all been witness to terrible tragedies, but we must not let them drag us to despair.$B$BInstead, hold those memories close so that one day, we might find a reckoning.","","0","0","0","0","0","0","0"
"7437","The bear looks at you calmy and patiently, but says nothing.","","0","0","0","0","0","0","0"
"7438","The bear spirit looks upon you with a calm and peaceful gaze.  You hear a voice speak to you as though it was coming from the bear, but the creature makes no indication that it is speaking.$B$B""Greetings, my young friend.  If you have come to me seeking guidance, then perhaps I can help you find what you seek.""","","0","0","0","0","0","0","0"
"7441","I represent the strength which bolsters you as a young druid.  You have come to me to learn this strength, young one, and I will teach this to you.  I will teach you all that is the spirit bear, provided you will listen and understand.$B$BIn order to know what it means to draw upon my spirit, you need to understand the importance of the strength of the body, as well as the strength of the heart.","","0","0","0","0","0","0","0"
"7443","Strength of the body is the power and swiftness of action.  You must keep yourself fit at all times, both physically and mentally.  The bear's girth highlights its strength, as it is a ferocious foe in combat.  The bear's girth, however, belies its lithe agility and sharp mind.  These are surprises you will use to your advantage.$B$BYou must rely on the strength of the bear's body in order to master the way of the Claw.","","0","0","0","0","0","0","0"
"7445","Strength of the heart is what gives you the resolve to take action... action that is rooted in intents that are pure and forthright.  To keep the balance is not to be complacent or banal.$B$BYou must show resolve for that which you believe in, and you must be willing to fight for it.  The mother bear shows endless conviction in protecting her young, as does an elder bear protecting his den.  It is this resolve, this strength of heart, which you must come to know if you are to master the way of the Claw.","","0","0","0","0","0","0","0"
"7447","It remains to be seen if you are ready, young one.  Even the wisest and oldest of druids are never truly ready when their ultimate time of testing comes.$B$BYou have heard my words, and now you must move on.  Heed what I have taught you.  There will be a time when you will have your strength tested.  You must face your foe as the bear would - with strength of body and with strength of heart.  Learn from the fight, young one.  Go... with my blessings.","","0","0","0","0","0","0","0"
"7448","Greetings, $c.  You are welcome in Nighthaven, as well as all of Moonglade.  The Cenarion Circle welcomes all beings who respect the authority and command of nature.$B$BWhile you are here, please be sure to preserve the balance in all things.  Disturbances are not welcome here, and our wardens are trained to cease all hostilities without question.","","0","0","0","0","0","0","0"
"7449","","Do you require an illusion?$B$BShould your illusion falter in the midst of your quest, return to me and I shall reapply the guise.$B$BShould you fail in your endeavors, do not give up! Return to me. I shall assist you until you have completed your objectives.","0","0","0","0","0","0","0"
"7450","Strive to keep the balance in all things, $c.  This is where true harmony lies.","","0","1","0","0","0","0","0"
"7451","Welcome, my $g brother : sister;.  If you are here to train, then I would be delighted to teach you.$B$BIt never hurts to reaffirm one's place within what I like to call the Great Balance.  As preservers of this balance, we must strive to continually keep our minds clear and our hearts strong.  Training helps us in this regard.","","0","2","0","0","0","0","0"
"7453","The battle is over, and the people of Darrowshire are saved.","","0","0","0","0","0","0","0"
"7454","The battle is over, and the people of Darrowshire are saved.$B$BThey are saved, $n, because of you.  You are truly a hero of Darrowshire.","","0","0","0","0","0","0","0"
"7455","A darkness had fallen over my eyes, but you tore me from my unholy reverie.  You saved me, $n.$B$BAnd now I beg you... to forgive me.","","0","20","0","0","0","0","0"
"7456","Welcome, my $g brother : sister;.  If you are here to train, then I would be delighted to train you.$B$BWe are the preservers of the balance, now and forever, as Malfurion lies in the Dreaming.  Never forget this.","","0","2","0","0","0","0","0"
"7457","Our master Malfurion remains lost in the Dreaming, $c.  His is the light of a beacon that shows the way for us, and we must do everything in our power to preserve that light.","","0","1","0","0","0","0","0"
"7458","The blessings of Cenarius be yours, $c.  Our leader, Arch Druid Staghelm, guides us and all of Teldrassil to a renewed life!","","0","1","0","0","0","0","0"
"7459","Welcome, my $g brother : sister;.  If you are here to train, then I would be delighted to train you.$B$BThere are rumors of strife within the Cenarion Circle, but you should pay such loose talk no heed.  Our Arch Druid, Fandral Staghelm, leads us and all of Teldrassil to glory!","Welcome, my $g brother : sister;.  If you are here to train, then I would be delighted to train you.$B$BThere are rumors of strife within the Cenarion Circle, but you should pay such loose talk no heed.  Our Arch Druid, Fandral Staghelm, leads us and all of Teldrassil to glory!","0","2","0","0","0","0","0"
"7460","Even within cold, stone walls such as the ones that shelter this town, one may find tranquility and peace.  In fact, you may find them everywhere you are... simply look inside yourself for such balance.","Even within cold, stone walls such as the ones that shelter this town, one may find tranquility and peace.  In fact, you may find them everywhere you are... simply look inside yourself for such balance.","0","1","0","0","0","0","0"
"7461","Welcome, my $g brother : sister;.  If you are here to train, then I would be delighted to train you.$B$BThere will be a time soon where the call of the Emerald Dream will take hold in you.  You will hibernate for many years and walk amongst the purest of forms.  It is there and then that your ultimate training will take place.","","0","2","0","0","0","0","0"
"7463","","We work to preserve the balance as Cenarius teaches, $c.  His is the light of a beacon that shows the way for us, and we must do everything in our power to preserve that light.","0","1","0","0","0","0","0"
"7464","","Welcome, my $g brother : sister;.  If you are here to train, then I would be delighted to train you.$B$BWe are the preservers of the balance, now and forever, as Cenarius has taught us.  Never forget this.","0","2","0","0","0","0","0"
"7466","","I'm getting ready to travel up the ridge, $n. I could use some help -- would you like to come with me?","0","0","0","0","0","0","0"
"7476","I don't train your kind $c.","I don't train your kind $c.","0","0","0","0","0","0","0"
"7477","We are but darkness and shadows. Eternal. Invisible.","We are but darkness and shadows. Eternal. Invisible.","7","0","0","0","0","0","0"
"7479","Greetings young rogue. What do you seek?","Greetings young rogue. What do you seek?","0","0","0","0","0","0","0"
"7480","I can not train you. You need to talk to your class trainer.","I can not train you. You need to talk to your class trainer.","0","1","0","0","0","0","0"
"7481","Can't help ya, $n. I only train rogues.","","0","0","0","0","0","0","0"
"7483","","Sorry, but I only train rogues.","0","1","0","0","0","0","0"
"7484","Ah... a customer! Talk to my greatest invention, the Vendor-Tron 1000. He has all your needs... some of the rarest items you will ever find on the market anywhere in Kalimdor... not to mention that his programming will not allow any bargaining, so the price you see is the price you pay.","","0","0","0","0","0","0","0"
"7486","No doubt you are another inept simpleton sent from the Dark Lady to train under her champion.$B$B<Nathanos sighs.>$B$BI've sent every one of you back to her in pieces, I don't see why it will be any different this time.$B$BMine, however, is not to question why, but instead to do as the Dark Lady bids.","","0","1","1","0","0","0","0"
"7488","This just happens to be your lucky day; I just completed Super-Seller 680's maintenance. There are tons of items for sell at great low-low prices. Go ahead and see for yourself... my brother Cork thinks his Vendor-Tron 1000 will out sell my bot.","","0","0","0","0","0","0","0"
"7489","What kin I do for ye, $n?","","0","0","0","0","0","0","0"
"7492","You look like the type I should watch my coin purse around. Something I can help you with?","You look like the type I should watch my coin purse around. Something I can help you with?","7","0","0","0","0","0","0"
"7493","I don't think you want to learn anything I can teach. Might want to find a $c trainer to help you out.","I don't think you want to learn anything I can teach. Might want to find a $c trainer to help you out.","7","0","0","0","0","0","0"
"7494","Come to learn from the master eh?","","0","0","0","0","0","0","0"
"7496","Do I look like a $c to you? Now run along before I feel the need to oil my blade... in your blood.","","0","0","0","0","0","0","0"
"7498","Greetings, my friend.  May the Dawn keep you well in these troubled times.","","0","2","0","0","0","0","0"
"7500","My programming will not allow me to lower the cost of any items.","","0","0","0","0","0","0","0"
"7503","You've not had a steed until you've taken the reigns of a finely bred Barak Tor'ol mountain ram, my friend.  Please, feel free to inspect these fine companions to any adventurer.  They'll serve you well, believe me.","You've not had a steed until you've taken the reigns of a finely bred Barak Tor'ol mountain ram, my friend.  Please, feel free to inspect these fine companions to any adventurer.  They'll serve you well, believe me.","0","4","0","0","0","0","0"
"7504","I am the latest incarnation of automated vendors... we will rule the world one day... don't tell my boss that I am skimming money off his merchandise...","","0","0","0","0","0","0","0"
"7508","Years of quality breeding techniques and plenty of care allow me the privilege of showing you these horses!  Please, take your time as you consider them for your mount.  A horse is a companion for the ages, friend.  Don't sell yourself short - get your steed here today!","Years of quality breeding techniques and plenty of care allow me the privilege of showing you these horses!  Please, take your time as you consider them for your mount.  A horse is a companion for the ages, friend.  Don't sell yourself short - get your steed here today!","0","1","0","0","0","0","0"
"7511","Before beginning a hunt, it is wise to ask someone what you are looking for before you begin looking for it.","Before beginning a hunt, it is wise to ask someone what you are looking for before you begin looking for it.","0","0","0","0","0","0","0"
"7512","Kodo beasts, my friend!  Trained from a young age and raised on the Golden Plains of Mulgore, these fine animals will make even finer steeds!  Please, browse my selection, and see for yourself why we taurens have come to rely on these magnificant creatures!","Kodo beasts, my friend!  Trained from a young age and raised on the Golden Plains of Mulgore, these fine animals will make even finer steeds!  Please, browse my selection, and see for yourself why we taurens have come to rely on these magnificant creatures!","0","1","0","0","0","0","0"
"7513","","Welcome to the Cenarion Circle, $c.","0","0","0","0","0","0","0"
"7518","I have much knowledge to impress upon you, $c. You must learn to hunt with honor.","","0","0","0","0","0","0","0"
"7520","","I train hunters in the ways and traditions of our ancestors.","0","0","0","0","0","0","0"
"7522","Tauren have a passion for hunting; it is something that runs deep with our kind.","","0","0","0","0","0","0","0"
"7525","On behalf of the Royal Apothecary Society, I am pleased to offer you the finest steeds available for the Forsaken.  These beasts have endured trials and tribulations as we all have, and now they too have emerged stronger and more resilient than mere mortal flesh would have had them destined to be!  Please, inspect them for yourself and see.","On behalf of the Royal Apothecary Society, I am pleased to offer you the finest steeds available for the Forsaken.  These beasts have endured trials and tribulations as we all have, and now they too have emerged stronger and more resilient than mere mortal flesh would have had them destined to be!  Please, inspect them for yourself and see.","0","4","0","0","0","0","0"
"7526","","Come learn the ways of the hunter. Pride, honor, and tradition.","0","0","0","0","0","0","0"
"7527","I can teach you the finer points of Ram Riding, provided you have enough gold to cover the lesson!","I can teach you the finer points of Ram Riding, provided you have enough gold to cover the lesson!","0","1","0","0","0","0","0"
"7529","I train and guide young hunters in the traditions passed down many generations.","","0","0","0","0","0","0","0"
"7530","I can teach you the finer points of Mechanostrider Piloting, provided you have enough gold to cover the lesson!","I can teach you the finer points of Mechanostrider Piloting, provided you have enough gold to cover the lesson!","0","1","0","0","0","0","0"
"7531","I can teach you the finer points of Horse Riding, provided you have enough gold to cover the lesson!","I can teach you the finer points of Horse Riding, provided you have enough gold to cover the lesson!","0","1","0","0","0","0","0"
"7532","I can teach you the finer points of Tiger Riding, provided you have enough gold to cover the lesson!","I can teach you the finer points of Tiger Riding, provided you have enough gold to cover the lesson!","0","1","0","0","0","0","0"
"7533","I can teach you the finer points of Kodo Riding, provided you have enough gold to cover the lesson!","I can teach you the finer points of Kodo Riding, provided you have enough gold to cover the lesson!","0","1","0","0","0","0","0"
"7534","I can teach you the finer points of Raptor Riding, provided you have enough gold to cover the lesson!","I can teach you the finer points of Raptor Riding, provided you have enough gold to cover the lesson!","0","1","0","0","0","0","0"
"7535","I can teach you the finer points of Skeletal Horse Riding, provided you have enough gold to cover the lesson!","I can teach you the finer points of Skeletal Horse Riding, provided you have enough gold to cover the lesson!","0","1","0","0","0","0","0"
"7536","I can teach you the finer points of Wolf Riding, provided you have enough gold to cover the lesson!","I can teach you the finer points of Wolf Riding, provided you have enough gold to cover the lesson!","0","1","0","0","0","0","0"
"7547","I'd be wasting both your gold and my time if I were to teach you how to pilot a Mechanostrider, $c.  You're just too large!","I'd be wasting both your gold and my time if I were to teach you how to pilot a Mechanostrider, $c.  You're just too large!","0","1","0","0","0","0","0"
"7555","Remember, all things are connected. If the beasts were gone from the land, our kind would die from a great loneliness of spirit, for whatever happens to the beasts also happens to the Tauren. Whatever befalls Azeroth befalls all those that inhabit it. ~","","0","2","0","0","0","0","0"
"7557","If you're here to be trained in the tactics and strategy of hunting, you've come to the right place!","","0","0","0","0","0","0","0"
"7559","Hey mon! You've ever been diving deep in the ocean? I'll let you in on a little secret, eh. Deep in the ocean you can find bubbly fissures; they'll allow you to breathe air while underwater.  Let's keep this secret between you and me though, eh. I don't need no competition for me shellfish traps elsewhere... if you get my drift!~","","0","0","0","0","0","0","0"
"7572","","You're not a druid!","0","0","0","0","0","0","0"
"7574","","Would you like a flight to Rut'theran Village, courtesy of the Cenarion Circle?","0","6","0","0","0","0","0"
"7575","","If you're looking for a flight back to Thunder Bluff, then you should talk to my tauren counterpart, Bunthen Plainswind.","0","1","0","0","0","0","0"
"7576","You're not a druid!","","0","0","0","0","0","0","0"
"7577","Would you like a flight to Thunder Bluff, courtesy of the Cenarion Circle?","","0","6","0","0","0","0","0"
"7578","If you're looking for a flight back to Rut'theran Village, then you should talk to my night elven counterpart, Silva Fil'naveth.","","0","1","0","0","0","0","0"
"7584","The times we live in are as fickle as the shifting winds, $c.  It is important to remember what is true and lasting in this world, and to preserve that.  Everything else is a waste.","","0","1","0","0","0","0","0"
"7586","No other race on Azeroth has suffered as much as our people, $c. To laugh in the face of death has become second nature for all of us.","","0","0","0","0","0","0","0"
"7587","Greetings, $N, and welcome to Camp Narache. News of your arrival spread quickly among the tribe.","","0","0","0","0","0","0","0"
"7588","Ah, the beauty of Shadowglen never ceases to delight my senses!","","0","0","0","0","0","0","0"
"7589","Ah, well aren't you a sturdy-looking one? Perhaps you can assist me with a thing or two. Not much help around here except for green apprentices, and they've other things to worry about.","","0","0","0","0","0","0","0"
"7590","Hey, citizen!  You look like a stout one.  We guards are spread a little thin out here, and I could use your help...","","0","0","0","0","0","0","0"
"7592","My knowledge of night elf lore is limited, but it is said long ago--back when the night elves still held sacred the art of arcane spell casting--that Azshara was the greatest of their kind. A beautiful woman they named queen. Sadly, it was her addiction to the arcane that would one day be the catalyst for the most devastating events in this world's history.","","0","0","0","0","0","0","0"
"7602","Because you have aided me, I will tell you what I know of this land and of the things there are to see. My knowledge is not vast, but perhaps I can point out some things that might interest one such as yourself.","","0","0","0","0","0","0","0"
"7603","Once a great city of the night elves, the Highborne once ruled there, practicing great and powerful arcane magics. They are cursed now, haunting the lands, and their ruined city has been victimized by the Spitelash naga. I understand that the naga search the ruins for powerful Highborne artifacts.","","0","0","0","0","0","0","0"
"7607","","I should find some hired help; I don't like sitting here all day selling fish supplies. I'd much rather go fishing, and then sell supplies.","0","0","0","0","0","0","0"
"7610","","Throm-Ka, $c. My mood is poor this day, so please, unless you can help me, I would prefer to be alone.","0","0","0","0","0","0","0"
"7613","I can not train you, $c.","I can not train you, $c.","0","0","0","0","0","0","0"
