Entry,DisplayId,InventoryType
12460,22643,0
12461,22645,17
12462,28272,20
12463,20198,17
12464,28680,10
12465,22989,16
12466,28190,6
12467,6504,0
12468,6097,26
12469,22654,17
12470,22656,8
12471,18437,23
12472,7841,0
12482,22672,13
12502,22695,22
12522,28077,10
12523,20726,26
12524,22716,0
12525,9151,0
12526,9666,0
12527,21952,21
12528,28673,17
12529,22717,0
12530,18047,0
12531,22721,13
12532,22722,17
12533,18125,0
12534,9666,0
12535,22733,13
12542,26053,20
12543,9837,11
12544,9837,11
12545,9837,11
12546,28637,9
12547,28797,10
12548,9837,11
12549,15501,1
12550,28824,9
12551,28695,16
12552,23111,16
12553,28670,8
12554,28771,10
12555,27829,8
12556,22779,8
12557,28727,3
12558,22765,0
12562,3331,0
12563,5567,0
12564,22771,0
12565,20629,0
12566,21673,0
12567,22785,0
12582,28789,13
12583,22792,17
12584,31966,13
12585,6418,0
12586,22793,0
12587,22794,1
12588,22795,3
12589,21796,6
12590,25613,13
12591,22802,17
12592,22906,17
12593,22814,13
12602,23419,14
12603,8725,5
12604,22833,1
12605,24107,26
12606,22837,6
12607,22838,0
12608,28693,16
12609,22843,5
12610,23490,3
12611,23486,8
12612,23491,1
12613,19730,5
12614,23485,7
12615,22860,5
12616,22861,8
12617,22869,3
12618,25746,5
12619,22882,7
12620,22886,1
12621,22885,21
12622,2599,0
12623,2599,0
12624,25754,5
12625,25827,3
12626,14618,9
12627,6338,0
12628,22892,5
12629,22893,13
12630,1310,0
12631,25747,10
12632,25835,10
12633,22901,1
12634,22907,6
12635,7798,0
12636,22908,1
12637,22910,10
12638,22911,0
12639,25750,10
12640,22920,1
12641,25748,5
12642,1695,0
12643,24687,0
12644,24682,0
12645,22924,0
12646,7393,0
12647,4777,0
12648,7045,0
12649,6851,0
12650,22926,0
12651,22929,26
12652,7649,0
12653,28813,15
12654,22931,24
12655,22445,0
12662,22952,0
12663,22953,0
12682,15274,0
12683,15274,0
12684,15274,0
12685,15274,0
12687,1102,0
12688,1102,0
12689,15274,0
12690,1102,0
12691,15274,0
12692,15274,0
12693,15274,0
12694,15274,0
12695,15274,0
12696,1102,0
12697,15274,0
12698,1102,0
12699,1102,0
12700,1102,0
12701,1102,0
12702,15274,0
12703,1102,0
12704,15274,0
12705,1102,0
12706,1102,0
12707,1102,0
12708,11449,0
12709,22977,21
12710,22979,0
12711,1102,0
12712,15794,0
12713,15274,0
12714,1102,0
12715,1102,0
12716,1102,0
12717,6270,0
12718,1102,0
12719,1102,0
12720,1102,0
12721,23713,0
12722,23714,0
12723,23715,0
12724,23146,0
12725,6270,0
12726,6270,0
12727,6270,0
12728,1102,0
12729,2533,0
12730,4110,0
12731,23150,0
12732,19497,0
12733,1116,0
12734,7403,0
12735,21416,0
12736,21473,0
12737,1442,0
12738,13290,0
12739,21807,0
12740,20220,0
12741,22484,0
12742,23171,13
12743,23171,23
12744,23172,13
12745,23172,23
12746,23173,13
12747,23173,22
12748,23174,13
12749,23174,23
12750,23175,13
12751,23177,13
12752,23197,1
12753,19316,0
12754,23198,17
12755,22906,17
12756,23199,7
12757,23200,5
12762,23201,0
12763,26735,0
12764,23224,17
12765,23201,0
12766,23201,0
12768,23201,0
12769,25600,17
12770,23229,0
12771,22429,0
12772,23230,17
12773,23234,21
12774,23236,13
12775,23434,17
12776,23240,17
12777,23241,13
12778,9126,0
12779,23243,21
12780,16161,0
12781,23244,21
12782,24255,17
12783,23248,13
12784,23904,17
12785,3116,0
12786,23253,13
12787,23254,13
12788,23255,13
12789,17514,0
12790,24813,17
12791,23262,21
12792,23267,21
12793,23266,5
12794,7438,21
12795,23271,21
12796,25047,17
12797,23274,21
12798,28849,21
12799,6496,0
12800,4775,0
12801,23281,13
12802,23283,17
12803,23285,0
12804,23286,0
12805,23727,12
12806,23289,0
12807,6748,0
12808,23291,0
12809,21072,0
12810,23292,0
12811,23293,0
12812,23294,0
12813,1288,0
12814,18080,0
12815,23295,0
12816,15274,0
12817,1102,0
12818,1102,0
12819,1102,0
12820,15787,0
12821,1102,0
12822,2885,0
12823,1102,0
12824,15274,0
12825,15274,0
12826,15274,0
12827,15274,0
12828,15274,0
12829,7918,0
12830,1102,0
12831,1102,0
12832,1102,0
12833,1102,0
12834,1102,0
12835,1102,0
12836,1102,0
12837,1102,0
12838,1102,0
12839,1102,0
12840,23722,0
12841,23720,0
12842,1155,0
12843,23721,0
12844,23717,0
12845,9857,0
12846,23716,12
12847,23315,0
12848,23315,0
12849,20342,0
12850,23316,13
12851,23316,23
12852,23317,13
12853,23317,23
12854,23318,13
12855,23318,23
12856,23319,13
12857,23319,23
12858,23320,13
12859,23320,23
12860,23177,23
12861,23175,23
12862,23321,13
12863,23321,23
12864,23322,13
12865,23322,23
12866,23323,13
12867,23323,23
12868,23324,13
12869,23324,23
12870,6533,23
12871,23332,0
12882,23355,17
12883,23357,13
12884,23358,0
12885,2622,0
12886,23370,0
12887,23371,0
12888,23371,0
12889,23379,17
12890,12274,13
12891,23383,0
12892,23386,13
12893,23387,14
12894,224,0
12895,28335,5
12896,23398,0
12897,23398,0
12898,23398,0
12899,23398,0
12900,1103,0
12901,23401,17
12902,23405,17
12903,23473,7
12904,23411,1
12905,28605,16
12906,2357,0
12907,18059,0
12922,18057,0
12923,23432,0
12924,6623,0
12925,23436,0
12926,23435,11
12927,28630,3
12928,23440,0
12929,9658,2
12930,8232,12
12931,23445,14
12932,23446,14
12933,23447,14
12934,23448,13
12935,28625,7
12936,22752,9
12937,2388,17
12938,15788,0
12939,25647,22
12940,25648,21
12941,23455,26
12942,23458,0
12943,23465,17
12944,23472,13
12945,23473,7
12946,23475,0
12947,23496,11
12949,23508,13
12950,23509,17
12951,3243,17
12952,23519,1
12953,15327,1
12954,1134,0
12955,23521,0
12956,23527,0
12957,23526,0
12958,1301,0
12959,23539,17
12960,23544,1
12961,23545,14
12962,23546,10
12963,23547,7
12964,23548,7
12965,23551,7
12966,23552,9
12967,23553,16
12968,23554,16
12969,23557,17
12970,26387,5
12971,23561,21
12972,23561,21
12973,23562,0
12974,28676,21
12975,28804,17
12976,8272,13
12977,16642,10
12978,28448,6
12979,28661,16
12980,23568,14
12981,23569,14
12982,28452,8
12983,28809,17
12984,28738,26
12985,28812,11
12986,7480,17
12987,28648,7
12988,28375,5
12989,28758,17
12990,28810,13
12991,23573,13
12992,20071,17
12993,23574,13
12994,27778,10
12995,23575,14
12996,24646,11
12997,28811,14
12998,28651,3
12999,28370,9
13000,28701,17
13001,9833,11
13002,4841,2
13003,28794,17
13004,28631,26
13005,28951,16
13006,28799,21
13007,28616,16
13008,28646,7
13009,28700,5
13010,28438,7
13011,28372,6
13012,28596,9
13013,28643,3
13014,25594,13
13015,28748,13
13016,28791,17
13017,25599,17
13018,23228,17
13019,28772,15
13020,25602,15
13021,28801,15
13022,28766,15
13023,25606,15
13024,28671,21
13025,28706,21
13026,28776,21
13027,28689,21
13028,28681,21
13029,24122,23
13030,28647,23
13031,28803,23
13032,25639,13
13033,28594,13
13034,28708,13
13035,25640,13
13036,25641,13
13037,22929,26
13038,25607,26
13039,25608,26
13040,22929,26
13041,28768,17
13042,28678,17
13043,28675,17
13044,28714,17
13045,25627,17
13046,28677,17
13047,25626,17
13048,25623,21
13049,28707,17
13050,23586,17
13051,28598,17
13052,28624,17
13053,28717,17
13054,28764,17
13055,18388,17
13056,12562,17
13057,25630,17
13058,28790,17
13059,25633,17
13060,28672,17
13061,23590,17
13062,28633,26
13063,28697,26
13064,28787,26
13065,28626,26
13066,28351,3
13067,28355,5
13068,28362,8
13069,23594,17
13070,28353,8
13071,28354,10
13072,28352,10
13073,28360,1
13074,21961,7
13075,28716,7
13076,28357,9
13077,28364,6
13078,23601,17
13079,28742,14
13080,23604,20
13081,18790,14
13082,25134,14
13083,25133,14
13084,6497,2
13085,9657,2
13086,23606,0
13087,9860,2
13088,6522,2
13089,6497,2
13090,23605,5
13091,23717,2
13092,23607,5
13093,28682,11
13094,26537,11
13095,9834,11
13096,23629,11
13097,9839,11
13098,23608,11
13099,28617,8
13100,28645,8
13101,28597,8
13102,28974,1
13103,28612,3
13104,23617,13
13105,28657,6
13106,28656,9
13107,28619,9
13108,28614,16
13109,28609,16
13110,28368,5
13111,28664,8
13112,28601,1
13113,28739,1
13114,17031,7
13115,28745,3
13116,28709,3
13117,28802,6
13118,28369,6
13119,28735,9
13120,28373,9
13121,28602,16
13122,28652,16
13123,28663,5
13124,28441,8
13125,28439,8
13126,28434,10
13127,28440,1
13128,28662,1
13129,28437,7
13130,28447,7
13131,28444,3
13132,28443,3
13133,28665,3
13134,28435,6
13135,28668,9
13136,21071,26
13137,28786,26
13138,28634,26
13139,28769,26
13140,7827,0
13141,9860,2
13142,23628,6
13143,23629,11
13144,28649,6
13145,28356,6
13146,28743,26
13147,23639,15
13148,25631,17
13149,1103,0
13150,23656,17
13151,1317,0
13152,1134,0
13153,7139,0
13154,6672,0
13155,23658,0
13156,2516,0
13157,23659,0
13158,1155,0
13159,6371,0
13160,23669,17
13161,23673,17
13162,23675,10
13163,23683,17
13164,6006,12
13165,23692,13
13166,23704,3
13167,25180,17
13168,23559,5
13169,23710,7
13170,28713,7
13171,24060,12
13172,11449,0
13173,23723,25
13174,23725,0
13175,25603,15
13176,23726,0
13177,6494,2
13178,23728,11
13179,23730,9
13180,23731,0
13181,23732,10
13182,23734,13
13183,24740,13
13184,23736,10
13185,23737,3
13186,21673,0
13187,21673,0
13188,21673,0
13189,21673,0
13190,23739,0
13191,19547,0
13192,15791,0
13193,22191,0
13194,23740,0
13195,23741,0
13196,23741,0
13197,23740,0
13198,23742,13
13199,28436,9
13202,1103,0
13203,23747,16
13204,25619,13
13205,23750,14
13206,23753,7
13207,1310,0
13208,23760,9
13209,23763,12
13210,23765,8
13211,23769,9
13212,23766,2
13213,16209,12
13214,23775,8
13216,23777,1
13217,28830,11
13218,23791,13
13219,23497,23
13220,23792,13
13221,23797,23
13222,23798,13
13223,1283,0
13242,23824,8
13243,25133,14
13244,23827,10
13245,23835,14
13246,23836,13
13247,12333,0
13248,8257,26
13249,23837,17
13250,23842,0
13251,23843,0
13252,23844,6
13253,23846,10
13254,23847,14
13255,23849,10
13257,23852,3
13258,23853,10
13259,23856,8
13260,23861,8
13261,23867,23
13262,23875,17
13282,18905,8
13283,23435,11
13284,23901,8
13285,23908,17
13286,23909,13
13287,1102,0
13288,1102,0
13289,23914,26
13290,23917,26
13291,23918,26
13292,23919,26
13293,23920,26
13302,4287,0
13303,4287,0
13304,4287,0
13305,4287,0
13306,4287,0
13307,4287,0
13308,1102,0
13309,1102,0
13310,1102,0
13311,1102,0
13312,23948,13
13313,1103,0
13314,24760,20
13315,23955,23
13316,23969,17
13317,17494,0
13318,23976,14
13319,23977,14
13320,23982,0
13321,17785,0
13322,17785,0
13323,17785,0
13324,17785,0
13325,17785,0
13326,17785,0
13327,17785,0
13328,17343,0
13329,17343,0
13330,23991,18
13331,17786,0
13332,17786,0
13333,17786,0
13334,17786,0
13335,24011,0
13336,24014,17
13337,24015,17
13338,21513,17
13339,24016,17
13340,24013,16
13341,6536,23
13342,24020,0
13343,24019,0
13344,29001,10
13345,24022,11
13346,24025,20
13347,6506,12
13348,24049,17
13349,24033,21
13350,22924,0
13351,24036,0
13352,24037,0
13353,24039,23
13354,24044,0
13356,24057,0
13357,24058,0
13358,18971,3
13359,24045,1
13360,24046,13
13361,25036,13
13362,3024,0
13363,1301,0
13364,4110,0
13365,24051,0
13366,24052,0
13367,24053,0
13368,25614,13
13369,24054,8
13370,24059,0
13371,24061,23
13372,24063,17
13373,1225,11
13374,24064,3
13375,23825,14
13376,24065,16
13377,2418,24
13378,24066,5
13379,2618,12
13380,18298,26
13381,24068,8
13382,7888,12
13383,24070,7
13384,24071,6
13385,24072,23
13386,24073,16
13387,24074,6
13388,25049,5
13389,25050,7
13390,24292,1
13391,25051,8
13392,24087,11
13393,25629,17
13394,24102,5
13395,29009,10
13396,24106,26
13397,24108,16
13398,9653,8
13399,24109,22
13400,24110,9
13401,24111,13
13402,33114,8
13403,24113,6
13404,28798,1
13405,24115,3
13406,24116,23
13407,24117,23
13408,24119,21
13409,24120,9
13422,24131,0
13423,24132,0
13442,19547,0
13443,24151,0
13444,21672,0
13445,16321,0
13446,24152,0
13447,24211,0
13448,18010,0
13450,24153,0
13451,24154,0
13452,16836,0
13453,24212,0
13454,17898,0
13455,17974,0
13456,15794,0
13457,15741,0
13458,23739,0
13459,17469,0
13460,15747,0
13461,17403,0
13462,24156,0
13463,24689,0
13464,24690,0
13465,24692,0
13466,24693,0
13467,24691,0
13468,24688,0
13469,3486,0
13470,14023,0
13471,16065,0
13473,23715,2
13474,13060,26
13475,224,11
13476,15274,0
13477,1301,0
13478,1301,0
13479,15274,0
13480,1301,0
13481,15274,0
13482,15274,0
13483,15274,0
13484,15274,0
13485,15274,0
13486,15274,0
13487,15274,0
13488,15274,0
13489,15274,0
13490,15274,0
13491,15274,0
13492,15274,0
13493,15274,0
13494,15274,0
13495,15274,0
13496,15274,0
13497,15274,0
13498,24162,7
13499,15274,0
13500,15274,0
13501,15274,0
13502,24164,6
13503,3667,12
13504,24167,13
13505,24166,17
13506,26865,0
13507,7743,0
13508,1504,0
13509,7247,0
13510,24213,0
13511,21531,0
13512,19547,0
13513,22191,0
13514,24169,0
13515,1236,12
13517,1301,0
13518,15274,0
13519,15274,0
13520,15274,0
13521,15274,0
13522,15274,0
13523,15741,0
13524,24176,23
13525,24177,10
13526,24178,6
13527,24179,8
13528,24180,9
13529,4107,14
13530,24181,8
13531,24182,7
13532,24183,10
13533,24185,3
13534,24186,26
13535,24189,20
13536,24188,0
13537,24190,9
13538,24193,3
13539,24194,10
13542,12925,0
13543,19595,0
13544,24220,12
13545,24221,0
13546,4809,0
13562,24231,0
13582,24252,0
13583,24251,0
13584,34364,0
13585,6672,0
13586,15897,5
13602,21610,23
13603,21610,23
13604,24281,23
13605,24282,23
13606,24283,23
13607,24284,13
13608,24285,13
13609,24293,23
13610,24294,23
13611,24295,23
13612,24296,13
13622,24343,17
13623,24342,17
13624,6672,0
13625,24351,13
13626,3486,0
13627,24366,13
13628,24367,14
13629,24368,14
13630,24369,14
13631,19804,17
13632,24370,17
13642,9632,0
13643,9632,0
13644,9632,0
13645,9632,0
13646,9632,0
13647,9632,0
13648,9632,0
13649,9632,0
13650,9632,0
13651,9632,0
13652,9632,0
13653,9632,0
13654,9632,0
13655,9632,0
13656,9632,0
13657,9632,0
13658,9632,0
13659,9632,0
13660,9632,0
13661,9632,0
13662,9632,0
13663,9632,0
13664,9632,0
13665,9632,0
13666,9632,0
13667,9632,0
13668,9632,0
13669,9632,0
13670,9632,0
13671,9632,0
13672,9632,0
13673,9632,0
13674,9632,0
13675,9632,0
13676,9632,0
13677,9632,0
13678,9632,0
13679,9632,0
13680,9632,0
13681,9632,0
13682,9632,0
13683,9632,0
13684,9632,0
13685,9632,0
13686,9632,0
13687,9632,0
13688,9632,0
13689,9632,0
13690,9632,0
13691,9632,0
13692,9632,0
13693,9632,0
13694,9632,0
13695,9632,0
13696,9632,0
13697,9632,0
13698,24394,17
13699,24380,23
13700,24380,23
13701,24380,23
13702,19498,0
13703,24415,0
13704,22071,0
13705,24445,17
13706,24446,17
13707,24452,13
13708,24461,17
13709,24473,17
13710,15897,5
13711,15897,5
13712,15897,5
13713,15897,5
13714,15897,5
13715,15897,5
13716,15897,5
13717,15897,5
13718,24478,13
13719,24479,13
13720,24480,17
13721,24483,17
13722,24489,17
13723,24490,17
13724,21203,0
13725,24496,0
13726,24497,10
13727,24497,10
13728,24497,10
13729,24563,10
13730,24564,10
13731,23294,10
13732,24563,10
13733,24564,10
13734,23294,10
13735,24563,10
13736,24564,10
13737,23294,10
13738,24562,9
13739,24562,9
13740,24562,9
13741,24561,9
13742,24560,9
13743,24559,9
13744,24559,9
13745,24559,9
13746,24560,9
13747,24560,9
13748,24561,9
13749,24561,9
13750,24499,17
13751,24503,17
13753,24517,17
13754,7176,0
13755,18537,0
13756,4813,0
13757,24522,0
13758,4809,0
13759,24713,0
13760,24716,0
13761,11448,0
13762,24546,5
13763,24546,5
13764,24546,5
13765,24547,5
13766,24547,5
13767,24547,5
13768,24548,5
13769,24548,5
13770,24548,5
13771,24550,5
13772,24550,5
13773,24550,5
13774,24551,7
13775,24551,7
13776,24551,7
13777,24552,7
13778,24552,7
13779,24552,7
13780,24553,7
13781,24553,7
13782,24553,7
13783,24554,7
13784,24554,7
13785,24554,7
13786,24555,1
13787,24555,1
13788,24555,1
13789,24556,1
13790,24556,1
13791,24556,1
13792,24557,1
13793,24557,1
13794,24557,1
13795,24558,1
13796,24558,1
13797,24558,1
13798,24565,8
13799,24565,8
13800,24565,8
13801,24566,8
13802,24566,8
13803,24566,8
13804,6638,8
13805,6638,8
13806,6638,8
13807,24567,8
13808,24567,8
13809,24567,8
13810,24568,0
13811,6502,2
13812,24569,11
13813,24570,0
13814,24571,14
13815,24572,0
13816,20225,21
13817,20195,17
13818,8478,21
13819,19374,17
13820,19716,21
13821,28691,17
13822,4119,13
13823,20309,17
13824,20550,15
13825,20721,26
13842,18705,23
13843,18705,23
13844,18705,23
13845,18705,23
13846,18705,23
13847,18705,23
13848,18705,23
13849,18705,23
13850,24592,0
13851,21327,0
13852,16065,0
13853,22193,0
13854,24594,23
13855,24595,23
13856,25235,6
13857,25207,5
13858,24601,20
13859,24596,23
13860,25232,16
13861,24597,13
13862,24597,23
13863,25231,10
13864,25233,8
13865,25208,7
13866,25230,1
13867,25236,3
13868,24612,20
13869,24610,5
13870,24616,10
13871,24615,7
13872,929,0
13873,13824,0
13874,8928,0
13875,12331,0
13876,16364,0
13877,16364,0
13878,16364,0
13879,16364,0
13880,16364,0
13881,4809,0
13882,16364,23
13883,16364,23
13884,16364,23
13885,16364,23
13886,16364,23
13887,16364,23
13888,24629,0
13889,24719,0
13890,4823,0
13891,4809,0
13892,25456,0
13893,11932,0
13894,24634,13
13895,24644,20
13896,24643,20
13897,24641,20
13898,24645,20
13899,24639,20
13900,24642,20
13901,18705,23
13902,18705,23
13903,18705,23
13904,18705,23
13905,18705,23
13906,18705,23
13907,24629,0
13908,24629,0
13909,24629,0
13910,24629,0
13911,24629,0
13912,24629,0
13913,24629,0
13914,24715,23
13915,24715,23
13916,24715,23
13917,24715,23
13918,12331,0
13920,22838,0
13922,24695,14
13923,24720,26
13924,24721,26
13925,24729,17
13926,24730,0
13927,7176,0
13928,18537,0
13929,4813,0
13930,4809,0
13931,24733,0
13932,24716,0
13933,24733,0
13934,22194,0
13935,24719,0
13936,25659,1
13937,24771,17
13938,24743,26
13939,1301,0
13940,1301,0
13941,1301,0
13942,1301,0
13943,1301,0
13944,28632,5
13945,1301,0
13946,1301,0
13947,1301,0
13948,1301,0
13949,1301,0
13950,24748,6
13951,24749,9
13952,28782,21
13953,24756,21
13954,28627,8
13955,24777,3
13956,24762,6
13957,24768,10
13958,24767,9
13959,30535,6
13960,19785,2
13961,24772,3
13962,30391,6
13963,29016,10
13964,24775,13
13965,24776,12
13966,24778,12
13967,28604,8
13968,24784,12
13969,24793,9
13982,26676,17
13983,24816,17
13984,26679,13
13986,26680,1
14002,22831,14
14022,26622,12
14024,20592,13
14025,25881,6
14042,24893,5
14043,24896,10
14044,23422,16
14045,24895,7
14046,19595,18
14047,24897,0
14048,24898,0
14062,17786,0
14082,24919,17
14083,24923,17
14084,24924,17
14085,24925,13
14086,25871,8
14087,25864,9
14088,23132,16
14089,25867,10
14090,7533,7
14091,25869,20
14092,24926,17
14093,25863,6
14094,25873,5
14095,25874,9
14096,25880,5
14097,25876,7
14098,25875,16
14099,14431,6
14100,15820,20
14101,16779,10
14102,16586,10
14103,24928,16
14104,24927,7
14105,24930,15
14106,24932,20
14107,13679,7
14108,24935,8
14109,25877,20
14110,25879,8
14111,24933,1
14112,24934,3
14113,25858,6
14114,25857,8
14115,14541,9
14116,25855,16
14117,14542,10
14118,24931,15
14119,11421,7
14120,16531,20
14121,17462,5
14122,16664,9
14123,25916,16
14124,16657,10
14125,16656,7
14126,5394,3
14127,15201,20
14128,24945,20
14129,25929,8
14130,24942,1
14131,25915,6
14132,24943,7
14133,25952,5
14134,24946,16
14136,25834,20
14137,17252,7
14138,25228,5
14139,24966,3
14140,28414,1
14141,25571,5
14142,24977,10
14143,24978,6
14144,11166,7
14145,24981,21
14146,24986,10
14147,24982,9
14148,24983,9
14149,24985,16
14150,24988,20
14151,24990,13
14152,25205,20
14153,25201,20
14154,25203,20
14155,21586,18
14156,20342,18
14157,8374,3
14158,9996,5
14159,25893,8
14160,16907,9
14161,23101,16
14162,11144,10
14163,25894,20
14164,14431,6
14165,25890,7
14166,28050,9
14167,28054,16
14168,28056,10
14169,25859,3
14170,28055,3
14171,13679,7
14172,28098,20
14173,28051,6
14174,19950,8
14175,28052,5
14176,9184,8
14177,25970,9
14178,26302,1
14179,23109,16
14180,26023,5
14181,25971,10
14182,19991,3
14183,25974,7
14184,25976,20
14185,25969,6
14186,25986,3
14187,14640,9
14188,23138,16
14189,15283,1
14190,25984,5
14191,25987,10
14192,25989,20
14193,18887,7
14194,28730,6
14195,14645,8
14196,26008,8
14197,26004,9
14198,26006,16
14199,26007,10
14200,15293,1
14201,26012,3
14202,26049,5
14203,16719,7
14204,26011,20
14205,26005,6
14206,25970,9
14207,26021,7
14208,26308,1
14209,26022,6
14210,26015,16
14211,26020,10
14212,28729,3
14213,26017,20
14214,9184,8
14215,25973,5
14216,26051,5
14217,24113,6
14218,16721,8
14219,26045,16
14220,26044,1
14221,26042,9
14222,26050,10
14223,26054,3
14224,26052,7
14225,26053,20
14226,26055,9
14227,18597,0
14228,26059,1
14229,26057,16
14230,26063,5
14231,26062,10
14232,26068,3
14233,26061,7
14234,26067,20
14235,26058,6
14236,26066,8
14237,16599,5
14238,26100,8
14239,26101,16
14240,16604,9
14241,26102,10
14242,16600,7
14243,26104,3
14244,28991,20
14245,24624,6
14246,26309,1
14247,26116,3
14248,14647,9
14249,14646,5
14250,26117,8
14251,26112,16
14252,18992,1
14253,26113,10
14254,26119,20
14255,26111,6
14256,25028,0
14257,18887,7
14258,26190,6
14259,26186,8
14260,26187,9
14261,26189,16
14262,26193,10
14263,15308,1
14264,26196,7
14265,26198,20
14266,26195,3
14267,26192,5
14268,17262,9
14269,26145,8
14270,23031,16
14271,26307,1
14272,26143,10
14273,26147,3
14274,26144,7
14275,26142,20
14276,26138,6
14277,26311,5
14278,27928,3
14279,14618,9
14280,26137,16
14281,26128,1
14282,26132,10
14283,26124,7
14284,26131,20
14285,26134,8
14286,26136,6
14287,27927,5
14288,26203,5
14289,25098,6
14290,26206,8
14291,26205,9
14292,26215,16
14293,26214,1
14294,26208,10
14295,26212,7
14296,26213,3
14297,26211,20
14298,26281,3
14299,26268,8
14300,26271,16
14301,26266,9
14302,26275,10
14303,18834,20
14304,26280,6
14305,26282,7
14306,26279,5
14307,26277,1
14308,26256,5
14309,26252,6
14310,26261,8
14311,26253,9
14312,26255,1
14313,26262,16
14314,26258,10
14315,26260,7
14316,26263,3
14317,26254,20
14318,26288,5
14319,26285,8
14320,26287,9
14321,26299,16
14322,26292,1
14323,26290,10
14324,26300,7
14325,26298,3
14326,28993,20
14327,26284,6
14328,26219,5
14329,26225,8
14330,26216,9
14331,26227,16
14332,26224,1
14333,26222,10
14334,26223,7
14335,26229,3
14336,26226,20
14337,26221,6
14338,25038,0
14339,15794,0
14340,25039,20
14341,25048,0
14342,25052,0
14343,25054,0
14344,25055,0
14363,16591,7
14364,16802,8
14365,25884,16
14366,16805,9
14367,25885,10
14368,25887,3
14369,25888,5
14370,10079,7
14371,25889,20
14372,25954,5
14373,25957,6
14374,25966,8
14375,25959,9
14376,25958,16
14377,25961,10
14378,25965,3
14379,25968,7
14380,25956,20
14381,6430,0
14382,17251,5
14383,17262,9
14384,17256,8
14385,13984,16
14386,17274,1
14387,17255,10
14388,17252,7
14389,17271,3
14390,17261,6
14391,20173,13
14392,20385,17
14393,2552,14
14394,20550,15
14395,7139,0
14396,1246,0
14397,27872,3
14398,26003,5
14399,25995,8
14400,25997,16
14401,25996,1
14402,25994,9
14403,25999,10
14404,12973,7
14405,27873,20
14406,25998,6
14407,26028,5
14408,26026,8
14409,26027,16
14410,26033,1
14411,26029,10
14412,26035,3
14413,26038,20
14414,26024,6
14415,11166,7
14416,26025,9
14417,26084,5
14418,26086,8
14419,26079,9
14420,26080,16
14421,26093,1
14422,26081,10
14423,26096,3
14424,26083,7
14425,26092,20
14426,16781,6
14427,26161,5
14428,26153,8
14429,26151,9
14430,26175,16
14431,26154,10
14432,4904,3
14433,26159,7
14434,26174,20
14435,26149,6
14436,26150,1
14437,16631,5
14438,16634,8
14439,16636,9
14440,26201,16
14441,26305,1
14442,16633,10
14443,16637,3
14444,16632,7
14445,19901,20
14446,21459,6
14447,26171,8
14448,26168,9
14449,26170,1
14450,26184,16
14451,18423,10
14452,26182,3
14453,26157,20
14454,26169,6
14455,26178,5
14456,26240,5
14457,26235,9
14458,26231,8
14459,26233,16
14460,26243,1
14461,26236,10
14462,26238,7
14463,26247,3
14464,27228,20
14465,26230,6
14466,15274,0
14467,15274,0
14468,1102,0
14469,1102,0
14470,15274,0
14471,15274,0
14472,1102,0
14473,15274,0
14474,15274,0
14475,3367,17
14476,15274,0
14477,15274,0
14478,15274,0
14479,15274,0
14480,15274,0
14481,1102,0
14482,15274,0
14483,1102,0
14484,15274,0
14485,15274,0
14486,1102,0
14487,25096,13
14488,811,0
14489,15274,0
14490,15274,0
14491,15274,0
14492,15274,0
14493,6270,0
14494,15274,0
14495,15274,0
14496,15274,0
14497,1102,0
14498,15274,0
14499,15274,0
14500,15274,0
14501,1102,0
14502,28757,6
14503,25104,3
14504,15274,0
14505,15274,0
14506,15274,0
14507,1102,0
14508,15274,0
14509,1102,0
14510,1102,0
14511,1102,0
14512,1102,0
14513,1102,0
14514,1102,0
14522,25111,7
14523,25118,0
14524,25120,13
14525,25116,10
14526,1102,0
14527,25139,17
14528,25138,14
14529,25146,0
14530,25147,0
14531,25148,17
14532,25152,17
14533,25153,13
14534,25154,13
14535,25155,17
14536,25157,5
14537,25160,8
14538,28705,3
14539,25166,1
14540,3422,0
14541,25649,17
14542,11449,0
14543,28703,10
14544,22952,0
14545,25169,7
14546,5766,0
14547,25171,0
14548,28817,3
14549,28276,8
14550,28274,9
14551,28280,10
14552,28282,3
14553,28386,6
14554,25343,7
14555,25612,13
14557,6338,12
14558,9857,2
14559,27520,6
14560,27524,8
14561,17014,9
14562,27518,5
14563,27525,16
14564,27519,10
14565,27522,7
14566,27523,3
14567,27668,6
14568,16997,8
14569,13355,9
14570,27669,5
14571,27673,16
14572,27672,10
14573,27667,3
14574,27670,7
14575,25620,13
14576,25173,21
14577,28715,7
14578,27963,6
14579,27965,8
14580,27964,9
14581,27962,5
14582,27584,16
14583,27966,10
14584,27968,1
14585,27967,7
14586,25180,17
14587,10179,3
14588,27976,6
14589,9169,8
14590,14770,9
14591,21311,1
14592,27979,5
14593,27980,16
14594,27977,10
14595,27975,7
14596,27978,3
14597,6272,14
14598,27983,6
14599,27982,8
14600,27985,9
14601,14995,5
14602,27986,16
14603,27988,3
14604,27987,1
14605,27984,7
14606,15000,10
14607,27981,14
14608,18487,14
14609,18488,14
14610,25184,0
14611,25222,5
14612,25223,7
14613,6505,0
14614,25219,6
14615,25221,10
14616,25220,8
14617,25193,4
14618,25197,17
14619,13806,0
14620,25225,6
14621,25227,8
14622,25224,10
14623,25226,7
14624,24102,5
14625,23520,0
14626,25245,20
14627,1102,0
14628,25246,0
14629,4607,9
14630,1102,0
14631,18863,8
14632,25255,7
14633,25247,3
14634,15274,0
