Id,ClassId,SubclassId,Material,InventoryType,RequiredLevel,SheatheType,RandomProperty,ItemRandomSuffixGroupId,SoundOverrideSubclassId,ScalingStatDistributionId,IconFileDataId,ItemGroupSoundsId,ContentTuningId,MaxDurability,AmmoType,DamageType1,DamageType2,DamageType3,DamageType4,DamageType5,Resistances1,Resistances2,Resistances3,Resistances4,Resistances5,Resistances6,Resistances7,MinDamage1,MinDamage2,MinDamage3,MinDamage4,MinDamage5,MaxDamage1,MaxDamage2,MaxDamage3,MaxDamage4,MaxDamage5
18383,4,4,6,10,56,0,0,0,-1,0,132943,9,0,45,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18384,4,4,6,3,57,0,0,0,-1,0,135048,9,0,80,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18385,4,1,7,20,57,0,0,0,-1,0,132692,7,0,80,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18386,4,1,7,7,56,0,0,0,-1,0,134586,7,0,65,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18387,4,1,7,10,55,0,0,0,-1,0,132950,7,0,30,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18388,2,18,2,26,57,0,0,0,-1,0,135537,12,0,75,2,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,141,0,0,0,0
18389,4,1,7,16,57,0,0,0,-1,0,133753,7,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18390,4,2,8,7,57,0,0,0,-1,0,134594,7,0,75,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18391,4,2,8,6,57,0,0,0,-1,0,132515,7,0,35,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18392,2,15,1,22,57,3,0,0,-1,0,135641,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,64,0,0,0,0
18393,4,3,2,6,56,0,0,0,-1,0,132523,12,0,40,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18394,4,3,5,9,57,0,0,0,-1,0,132604,10,0,40,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18395,4,0,3,11,57,0,0,0,-1,0,133353,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18396,2,7,6,21,57,3,0,0,-1,0,135658,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,106,0,0,0,0
18397,4,0,3,2,56,0,0,0,-1,0,133294,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18398,4,0,3,11,0,0,0,0,-1,0,133352,14,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18399,4,0,3,11,0,0,0,0,-1,0,133370,14,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18400,4,0,3,11,0,0,0,0,-1,0,133361,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18401,12,0,0,0,60,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18402,4,0,3,11,0,0,0,0,-1,0,133363,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18403,4,0,3,11,0,0,0,0,-1,0,133369,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18404,4,0,3,2,0,0,0,0,-1,0,133296,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18405,4,1,7,6,57,0,0,0,-1,0,132520,7,0,35,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18406,4,0,3,12,0,0,0,0,-1,0,136168,14,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18407,4,1,7,10,57,0,0,0,-1,0,132953,7,0,30,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18408,4,1,7,10,57,0,0,0,-1,0,132953,7,0,30,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18409,4,1,7,10,57,0,0,0,-1,0,132951,7,0,30,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18410,2,8,6,17,0,1,0,0,-1,0,135329,9,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,149,0,0,0,0
18411,4,2,8,8,0,0,0,0,-1,0,132540,7,0,45,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18412,12,0,0,0,0,0,0,0,-1,0,134116,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18413,4,1,7,16,57,0,0,0,-1,0,133758,7,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18414,9,2,0,0,0,0,0,0,-1,0,134940,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18415,9,2,0,0,0,0,0,0,-1,0,134941,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18416,9,2,0,0,0,0,0,0,-1,0,134941,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18417,9,2,0,0,0,0,0,0,-1,0,134941,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18418,9,2,0,0,0,0,0,0,-1,0,134941,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18419,2,1,1,17,1,1,0,0,-1,0,132395,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0
18420,2,5,2,17,0,1,0,0,-1,0,133477,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,194,0,0,0,0
18421,4,3,5,1,0,0,0,0,-1,0,133121,11,0,70,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18422,12,0,0,0,60,0,0,0,-1,0,134153,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18423,12,0,0,0,60,0,0,0,-1,0,134153,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18424,4,2,8,8,0,0,0,0,-1,0,132539,7,0,50,0,0,0,0,0,0,121,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
18425,4,0,3,23,55,7,0,0,-1,0,132792,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18426,12,0,0,0,0,0,0,0,-1,0,136113,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18427,4,1,7,16,30,0,0,0,-1,0,133759,7,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18428,4,0,5,2,45,0,0,0,-1,0,134317,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18429,4,4,6,9,58,0,0,0,-1,0,132618,11,0,45,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18430,4,4,6,9,45,0,0,0,-1,0,132618,11,0,45,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18432,4,3,5,9,45,0,0,0,-1,0,132615,10,0,40,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18434,4,2,8,9,58,0,0,0,-1,0,132602,7,0,35,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18435,4,2,8,9,45,0,0,0,-1,0,132606,7,0,35,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18436,4,2,8,9,45,0,0,0,-1,0,132602,7,0,35,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18437,4,1,7,9,45,0,0,0,-1,0,132606,7,0,30,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18438,4,0,1,12,35,0,0,0,-1,0,134951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18440,4,1,7,16,30,0,0,0,-1,0,133773,7,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18441,4,1,7,16,45,0,0,0,-1,0,133773,7,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18442,4,0,5,2,30,0,0,0,-1,0,134311,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18443,4,0,5,2,58,0,0,0,-1,0,134311,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18444,4,0,5,2,45,0,0,0,-1,0,134311,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18445,4,4,6,9,58,0,0,0,-1,0,132617,11,0,45,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18447,4,4,6,9,45,0,0,0,-1,0,132617,11,0,45,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18448,4,3,5,9,58,0,0,0,-1,0,132605,10,0,40,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18449,4,3,5,9,45,0,0,0,-1,0,132605,10,0,40,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18450,4,1,7,20,55,0,0,0,-1,0,132665,7,0,70,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18451,4,2,8,6,55,0,0,0,-1,0,132505,7,0,30,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18452,4,2,8,9,58,0,0,0,-1,0,132606,7,0,35,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18453,4,2,8,9,45,0,0,0,-1,0,132606,7,0,35,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18454,4,2,8,9,58,0,0,0,-1,0,132602,7,0,35,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18455,4,2,8,9,45,0,0,0,-1,0,132602,7,0,35,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18456,4,1,7,9,58,0,0,0,-1,0,132606,7,0,30,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18457,4,1,7,9,45,0,0,0,-1,0,132606,7,0,30,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18458,4,3,5,9,55,0,0,0,-1,0,132602,10,0,35,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18459,4,4,6,9,55,0,0,0,-1,0,132618,9,0,40,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18460,2,3,1,26,55,0,0,0,-1,0,135616,8,0,65,3,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,118,0,0,0,0
18461,4,1,7,16,58,0,0,0,-1,0,133759,7,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18462,2,13,5,13,55,0,0,0,-1,0,132947,8,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,84,0,0,0,0
18463,2,7,6,13,55,3,0,0,-1,0,135274,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,112,0,0,0,0
18464,4,0,1,11,55,0,0,0,-1,0,133348,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18465,4,0,0,12,0,0,0,0,-1,0,133443,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18466,4,0,0,12,0,0,0,0,-1,0,133443,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18467,4,0,0,12,0,0,0,0,-1,0,133443,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18468,4,0,0,12,0,0,0,0,-1,0,133443,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18469,4,0,0,12,0,0,0,0,-1,0,133443,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18470,4,0,0,12,0,0,0,0,-1,0,133443,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18471,4,0,0,12,0,0,0,0,-1,0,133443,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18472,4,0,0,12,0,0,0,0,-1,0,133443,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18473,4,0,0,12,0,0,0,0,-1,0,133443,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18475,4,1,7,6,55,0,0,0,-1,0,132496,7,0,25,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18476,4,2,8,8,55,0,0,0,-1,0,132541,7,0,45,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18477,4,2,8,7,55,0,0,0,-1,0,134594,7,0,65,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18478,4,2,8,5,55,0,0,0,-1,0,132721,7,0,85,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18479,4,3,5,1,55,0,0,0,-1,0,133090,11,0,60,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18480,4,4,6,1,55,0,0,0,-1,0,133125,9,0,70,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18481,2,5,6,17,55,1,0,0,-1,0,133480,9,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,179,0,0,0,0
18482,2,2,2,15,55,0,0,0,-1,0,135493,12,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,80,0,0,0,0
18483,2,19,2,26,56,0,0,0,-1,0,135467,21,0,65,0,4,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,127,0,0,0,0
18484,2,7,1,13,56,3,0,0,-1,0,135640,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,125,0,0,0,0
18485,4,6,6,14,56,4,0,0,-1,0,134959,9,0,100,0,0,0,0,0,0,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18486,4,1,7,20,56,0,0,0,-1,0,132645,7,0,80,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18487,9,2,0,0,0,0,0,0,-1,0,134939,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18488,12,0,0,0,0,0,0,0,-1,0,135279,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18489,12,0,0,0,0,0,0,0,-1,0,135357,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18490,4,2,8,1,56,0,0,0,-1,0,133143,7,0,60,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18491,2,15,4,13,0,3,0,0,-1,0,135657,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,74,0,0,0,0
18492,12,0,0,0,0,0,0,0,-1,0,135329,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18493,4,4,6,3,55,0,0,0,-1,0,135057,9,0,80,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18494,4,3,5,3,55,0,0,0,-1,0,135046,11,0,70,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18495,4,1,7,16,58,0,0,0,-1,0,133773,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18496,4,1,7,16,55,0,0,0,-1,0,133754,7,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,4,1,7,9,55,0,0,0,-1,0,132612,7,0,30,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18498,2,0,1,13,55,3,0,0,-1,0,132402,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,90,0,0,0,0
18499,4,6,6,14,57,4,0,0,-1,0,134956,9,0,100,0,0,0,0,0,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18500,4,0,3,11,56,0,0,0,-1,0,133355,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18501,12,0,0,0,0,0,0,0,-1,0,132884,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18502,2,6,6,17,57,1,0,0,-1,0,135579,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,185,0,0,0,0
18503,4,4,6,5,57,0,0,0,-1,0,132636,9,0,135,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18504,4,2,8,6,57,0,0,0,-1,0,132515,7,0,35,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18505,4,2,8,6,57,0,0,0,-1,0,132491,7,0,35,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18506,4,2,8,8,57,0,0,0,-1,0,132542,7,0,50,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18507,4,1,7,8,57,0,0,0,-1,0,132539,7,0,40,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18508,4,3,5,9,57,0,0,0,-1,0,132604,10,0,40,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18509,4,1,7,16,57,0,0,0,-1,0,133754,7,0,0,0,0,0,0,0,0,55,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0
18510,4,1,7,16,57,0,0,0,-1,0,133753,7,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18511,4,1,7,16,57,0,0,0,-1,0,133772,7,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18512,7,11,0,0,0,0,0,0,-1,0,134802,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18513,12,0,0,0,0,0,0,0,-1,0,135357,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18514,9,1,0,0,0,0,0,0,-1,0,134941,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18515,9,1,0,0,0,0,0,0,-1,0,134941,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18516,9,1,0,0,0,0,0,0,-1,0,134941,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18517,9,1,0,0,0,0,0,0,-1,0,134940,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18518,9,1,0,0,0,0,0,0,-1,0,134940,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18519,9,1,0,0,0,0,0,0,-1,0,134940,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18520,2,8,1,17,58,1,0,0,-1,0,135291,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,207,0,0,0,0
18521,4,4,6,8,58,0,0,0,-1,0,132582,9,0,65,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18522,4,0,3,11,58,0,0,0,-1,0,133374,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18523,4,0,3,23,58,7,0,0,-1,0,134333,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18524,4,3,5,7,58,0,0,0,-1,0,134583,11,0,90,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18525,4,2,8,9,58,0,0,0,-1,0,132611,7,0,35,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18526,4,1,3,1,58,0,0,0,-1,0,132767,14,0,50,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18527,4,3,5,10,58,0,0,0,-1,0,132944,11,0,40,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18528,4,2,8,3,56,0,0,0,-1,0,135057,7,0,60,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18529,4,4,6,6,56,0,3499,0,-1,0,132507,8,0,45,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18530,4,3,5,5,57,0,0,0,-1,0,132634,11,0,120,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18531,2,5,6,17,57,1,0,0,-1,0,133059,9,0,100,0,0,0,0,0,0,250,0,0,0,0,0,0,135,0,0,0,0,204,0,0,0,0
18532,4,1,7,20,57,0,0,0,-1,0,132670,7,0,80,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18533,4,4,6,9,58,0,0,0,-1,0,132613,9,0,45,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18534,2,10,2,17,58,2,0,0,-1,0,135169,12,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,175,0,0,0,0
18535,4,6,2,14,0,4,0,0,-1,0,134958,13,0,100,0,0,0,0,0,0,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18536,4,0,8,23,0,7,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18537,4,0,3,12,58,0,0,0,-1,0,135228,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18538,2,1,1,17,58,1,0,0,-1,0,132401,9,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,243,0,0,0,0
18539,12,0,0,0,0,0,0,0,-1,0,132595,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18540,12,0,0,0,0,0,0,0,-1,0,132595,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18541,4,1,7,16,60,0,0,0,-1,0,133758,7,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18542,2,8,1,17,60,1,0,0,-1,0,135351,9,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,225,0,0,0,0
18543,4,0,3,11,60,0,0,0,-1,0,133362,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18544,4,2,8,10,60,0,0,0,-1,0,132956,7,0,40,0,0,0,0,0,0,152,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0
18545,4,1,7,7,60,0,0,0,-1,0,134588,7,0,75,0,0,0,0,0,0,106,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0
18546,4,3,5,1,60,0,0,0,-1,0,133120,11,0,85,0,0,0,0,0,0,408,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0
18547,4,4,6,6,60,0,0,0,-1,0,132520,10,0,55,0,0,0,0,0,0,516,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
18562,7,7,2,0,0,0,0,0,-1,0,135248,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18563,15,0,0,0,0,0,0,0,-1,0,135988,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18564,15,0,0,0,0,0,0,0,-1,0,135988,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18565,12,0,0,0,100,0,0,0,-1,0,132878,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18566,12,0,0,0,100,0,0,0,-1,0,135826,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18567,7,7,7,0,0,0,0,0,-1,0,135839,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18582,2,7,0,13,70,3,0,0,-1,0,135748,8,0,0,0,0,5,6,0,0,0,0,0,0,0,100,100,118,40,40,0,0,125,60,60,0,0
18583,2,7,0,13,70,1,0,0,-1,0,135277,8,0,0,0,0,6,0,0,0,0,0,0,0,0,50,60,77,30,0,0,0,85,60,0,0,0
18584,2,7,0,13,70,1,0,0,-1,0,135277,8,0,0,0,0,5,0,0,0,0,0,0,0,0,60,50,77,30,0,0,0,85,60,0,0,0
18585,4,0,3,11,0,0,0,0,-1,0,133351,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18586,4,0,3,11,0,0,0,0,-1,0,133355,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18587,7,3,0,0,0,0,0,0,-1,0,133869,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18588,7,2,8,0,30,0,0,0,-1,0,133711,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
